cif,a,b,c,alpha,beta,gamma
2003405,9.71,7.386,15.236,90.0,90.67,90.0
2211006,7.1127,8.9004,14.694,90.0,100.645,90.0
4504544,5.242,5.102,34.127,90.0,90.73,90.0
2225586,6.743,15.984,10.90359,90.0,110.61974,90.0
2016191,7.9542,7.5078,12.1211,90.0,106.74,90.0
7153207,12.842,7.0231,13.3863,90.0,90.547,90.0
2100171,5.96913,7.3337,8.95808,103.04056,93.66482,108.40765
4022704,9.59,10.15,10.58,90.0,100.32,90.0
7117575,5.599,7.1074,16.1003,92.646,98.583,112.049
7022013,6.804,7.5995,7.7209,116.36,113.1,86.84
4070239,7.7877,9.0734,12.6096,101.493,95.493,110.171
4081966,3.9088,19.994,11.66459,90.0,105.70412,90.0
8101994,7.0706,9.7952,14.7895,105.879,91.608,96.254
4343841,6.9209,6.5515,13.22274,90.0,121.50118,90.0
1516002,7.7039,9.868,12.6926,105.832,93.959,96.639
2013148,6.617,7.316,10.421,71.47,73.44,77.29
4069973,8.1331,8.3409,14.0423,80.32,78.147,77.027
7050362,7.574,8.315,12.782,84.56,79.32,63.27
4063241,9.2022,15.0505,11.0279,90.0,104.603,90.0
7225354,7.0445,8.80621,9.7681,90.90674,108.889,111.88124
2200618,4.126,10.268,17.779,90.0,90.0,90.0
7208860,7.352,9.03,9.219,116.322,93.538,108.236
4026573,8.663,9.218,12.471,82.408,80.41,77.913
7029303,7.4419,10.1756,12.2035,90.288,103.174,111.022
4505805,6.264,6.657,7.613,100.12,97.09,114.2
1507517,10.6837,6.2994,18.8641,90.0,102.031,90.0
1502093,8.1184,10.0564,10.6131,102.882,95.326,100.637
4027732,12.885,12.885,7.477,90.0,90.0,120.0
4028486,13.5058,4.6253,18.357,90.0,93.274,90.0
4301580,3.9068,12.1944,13.4159,90.0,92.044,90.0
2225295,6.5384,7.5309,10.405,93.009,101.247,90.41
4031287,6.7981,12.5573,12.871,115.807,91.4548,91.888
4114902,5.6183,9.0867,9.844,90.0,90.41,90.0
1542420,9.465,9.827,14.255,98.362,100.338,113.651
4020382,5.16,10.5619,11.939,108.097,99.0,94.537
4021213,7.4427,9.96066,13.936,100.03775,101.85,108.60836
1508631,7.819,11.48,9.859,90.0,105.707,90.0
2005509,9.657,10.749,11.83225,90.0,119.44677,90.0
4501762,10.6158,3.6238,14.315,90.0,101.119,90.0
7118019,7.9636,8.8054,14.8492,106.476,90.57,116.512
2233150,6.4773,7.3091,12.4758,88.996,102.786,100.075
7154337,3.8783,11.1617,15.3358,78.727,85.961,86.336
4061354,8.315,12.634,12.828,102.198,104.316,93.127
8103228,6.7187,7.5251,8.1056,95.192,100.502,100.555
7152739,8.6509,9.6346,10.4549,112.631,100.874,95.813
4505843,6.499,12.666,7.348,90.0,115.94,90.0
7108670,3.9674,13.2324,20.4479,90.0,90.0,90.0
4068117,12.287,6.488,16.261,90.0,107.735,90.0
1507816,13.11,3.9054,21.578,90.0,98.337,90.0
4024681,8.4774,9.5633,17.0559,82.9163,76.5219,87.362
4025480,9.0408,11.148,11.3313,108.94,102.277,91.844
2101269,5.182,5.376,24.3262,90.0,98.85722,90.0
4067488,8.3736,11.306,12.541,77.76,75.775,76.807
7050147,10.1589,5.0764,16.0089,90.0,92.864,90.0
1504396,6.3229,6.3229,7.285,90.0,90.0,120.0
2103285,7.9899,8.4278,17.0042,99.91,90.561,111.488
4079818,7.449,8.163,17.482,76.774,88.194,82.644
1501886,8.108,11.4326,14.8333,101.495,92.42,94.486
1502353,5.0041,9.4388,14.0451,101.515,96.482,97.466
4063914,8.0,8.1461,11.6829,101.911,89.252,114.291
4030962,7.6245,10.3617,11.7154,92.793,106.432,93.7434
4023681,7.7746,10.579,10.8866,112.186,108.335,98.722
2219970,8.3589,8.3589,7.3125,90.0,90.0,120.0
7100618,7.6005,9.0722,10.5034,86.798,79.255,79.767
2103904,5.1166,9.547,13.688,99.53,89.098,97.109
2016352,10.686,7.1647,14.4911,90.0,110.024,90.0
4080783,6.5272,7.36,9.8971,75.784,77.753,73.444
2214481,6.509,7.404,14.005,79.885,80.766,68.565
2003728,3.87,9.876,10.325,103.52,93.86,97.61
7208834,7.89,6.47,13.89,90.0,112.47,90.0
4107020,8.5149,5.8102,13.3204,90.0,108.261,90.0
2213026,7.4936,4.5019,20.677,90.0,109.273,90.0
2208440,9.8357,5.9443,17.2146,90.0,97.6513,90.0
7106099,7.586,7.837,13.2647,82.232,86.577,78.36
7152455,12.125,4.8704,14.1,90.0,92.283,90.0
7002371,6.664,9.184,9.832,75.64,72.48,73.1
2207714,18.668,5.828,6.3943,90.0,92.2219,90.0
7150256,7.569,18.652,8.388,90.0,103.69,90.0
7226227,6.7105,7.803,15.2397,90.0,102.694,90.0
7219795,5.4757,7.7423,24.406,90.0,90.0,90.0
4030612,5.909,9.42,12.251,97.002,92.212,103.538
4077151,6.6743,7.798,17.6859,78.123,80.874,70.772
7152593,7.5526,8.7285,17.68,85.539,82.149,87.533
4024030,12.262,5.3308,18.3407,90.0,102.161,90.0
7151503,8.4698,6.4952,20.0695,90.0,94.0089,90.0
1511810,5.344,4.833,7.15,90.0,104.63,90.0
4068068,7.6148,7.8191,16.5655,96.104,92.709,100.728
2238620,4.3198,7.4921,13.225,93.612,93.912,103.769
4504543,5.223,5.099,31.065,90.0,95.19,90.0
2207550,6.28,8.665,13.709,105.41,99.37,92.7
4116829,4.165,6.654,21.293,90.0,90.0,90.0
2201433,8.198,5.43,19.592,90.0,91.35,90.0
1540616,7.9292,8.4053,10.7094,93.039,104.73,106.745
4028160,6.9339,7.4506,12.9466,90.0,90.3446,90.0
4025699,12.4821,5.06,19.7973,90.0,100.964,90.0
2011525,8.8957,13.6798,9.3213,90.0,109.467,90.0
1517074,5.606,8.951,17.058,81.48,82.58,77.41
4027337,8.177,8.7726,14.965,104.847,90.349,109.606
4025857,4.7205,11.9607,24.1144,90.0,90.0,90.0
2003736,5.2983,9.2529,11.41832,90.0,105.15888,90.0
2107117,3.625,8.794,12.456,90.0,106.17,90.0
2015153,6.9334,8.2977,13.2491,90.78,93.498,107.293
1502326,8.1082,8.129,12.9822,100.128,85.732,118.504
4077297,5.0068,9.0404,11.3207,109.9,89.902,99.329
2201569,8.2,8.538,9.02927,90.0,122.68249,90.0
1506771,4.8355,11.014,13.147,113.337,95.35,97.18
4063169,6.276,10.223,9.694,90.0,100.407,90.0
1518439,4.4206,10.05,14.807,90.0,90.0,90.0
2001650,10.808,10.808,10.883,90.0,90.0,120.0
4022632,6.5347,7.0844,11.655,90.0,96.388,90.0
4078907,5.9355,11.14,11.9239,81.134,78.547,87.266
2221585,7.3212,7.9193,14.254,90.0,90.0,90.0
7119153,7.483,7.711,8.08347,90.0,120.5673,90.0
2104161,5.084,7.705,15.879,90.0,90.0,90.0
4066473,9.74,8.75,17.23073,90.0,117.48566,90.0
1504238,7.7,8.873,16.958,99.1,101.15,92.16
4072069,10.667,11.59,11.644,83.7,113.81,107.08
4024043,10.843,7.3,11.813,90.0,90.36,90.0
4124403,5.8957,10.6844,12.4428,96.538,102.138,90.841
4076627,7.515,10.637,16.18,94.56,94.54,92.04
2203815,4.8686,22.688,10.0658,90.0,98.223,90.0
4510539,6.4717,7.9214,8.6745,107.588,86.116,110.375
2228621,7.0353,7.0765,13.3229,82.192,76.628,66.038
1517483,7.9804,9.89,12.2837,77.07,84.753,87.947
1517787,9.2797,7.6305,12.3433,90.0,96.185,90.0
1506277,6.6694,10.1604,12.2442,100.632,94.9445,94.3746
4507991,5.3266,6.0126,5.4456,90.0,115.8,90.0
7030435,3.7437,6.37,19.0219,91.665,90.858,93.699
4074843,7.777,8.536,8.748,80.84,72.12,78.97
1508629,7.713,14.167,12.21398,90.0,114.85359,90.0
7154747,8.3916,10.5116,9.3538,90.0,101.449,90.0
4064236,8.9102,13.8797,13.72675,90.0,121.63984,90.0
7217125,7.7124,8.9272,15.81246,90.0,111.02229,90.0
1512630,5.6145,21.6308,8.1417,90.0,100.286,90.0
4500134,7.5301,7.5301,20.6215,90.0,90.0,120.0
1519318,7.9266,9.6531,10.3243,79.14,79.79,80.26
2203172,8.8812,5.8066,11.528,90.0,111.583,90.0
7151843,4.7575,9.8672,16.6178,90.0,92.21,90.0
4507897,7.6773,9.8885,12.6815,101.432,97.4697,103.562
7117379,9.8399,7.9143,10.7479,90.0,112.006,90.0
4512806,7.448,9.1675,9.7565,114.217,99.156,87.403
7216064,6.003,6.3626,14.4737,90.0,90.0,90.0
4062099,19.824,6.0564,10.6501,90.0,96.014,90.0
2007884,7.998,5.413,19.435,90.0,100.06,90.0
7031555,11.2041,8.0665,15.7101,90.0,102.179,90.0
4061201,12.095,7.546,13.137,90.0,93.08,90.0
7010761,7.639,8.033,8.854,100.11,106.83,114.77
4112822,6.1543,10.914,14.747,90.0,100.599,90.0
1502132,5.0939,11.4983,12.4598,113.914,99.967,95.827
4026769,4.1403,12.2038,22.3872,90.0,90.0,90.0
2208840,5.727,7.102,10.322,95.493,94.159,108.96
4020866,9.947,10.598,11.575,109.39,113.59,95.42
1505100,7.1709,8.5496,16.7981,90.0,92.416,90.0
2208260,5.282,10.49,11.558,83.95,84.31,81.14
4069611,8.25,20.859,9.051,90.0,110.62,90.0
4124725,11.769,6.0891,14.07332,90.0,123.47923,90.0
1520759,10.5221,10.6666,10.7161,74.105,73.746,61.845
4025318,7.7422,14.6183,10.9539,90.0,94.865,90.0
4074944,8.7861,9.5628,12.8261,69.91,74.453,64.222
1505610,8.894,8.121,13.609,90.0,100.875,90.0
7117272,7.9901,9.5851,9.5953,119.779,113.291,85.445
2239166,8.5529,9.4517,11.8936,93.666,89.838,104.949
1518436,4.693,10.181,14.808,90.0,90.0,90.0
4316752,7.2845,7.991,8.5206,90.0,99.739,90.0
7152263,11.257,5.2096,22.234,90.0,104.886,90.0
1503591,3.7429,15.815,13.99,90.0,93.947,90.0
4082417,8.7549,14.9255,11.033,90.0,92.057,90.0
1520657,5.6762,10.5443,14.1611,90.0,100.294,90.0
7011928,6.1009,8.0739,13.4904,83.523,80.384,87.233
2215340,3.8488,13.629,11.083,90.0,93.17,90.0
7028419,7.514,8.352,9.08,110.93,107.726,89.133
7214416,4.9817,6.8634,20.0493,93.097,90.233,98.285
4102521,7.30154,8.94536,12.5868,104.421,88.793,95.56
2221948,7.056,17.758,9.129,90.0,102.8,90.0
4023620,7.5974,8.9918,14.688,90.0,94.5685,90.0
4025135,9.919,7.3305,11.891,90.0,109.874,90.0
2241482,7.463,7.827,13.59323,90.0,120.00715,90.0
1503539,6.343,9.068,8.4,90.0,94.432,90.0
2206248,6.838,9.946,10.087,105.94,96.54,103.44
4021798,7.2726,15.5701,10.5727,90.0,102.539,90.0
4026305,10.913,8.164,12.409,90.0,112.943,90.0
4506395,7.5478,7.8842,13.4987,88.995,104.948,106.955
4112660,4.846,5.949,19.861,95.0,88.23,111.69
1515092,6.992,5.559,12.36891,90.0,118.90781,90.0
2204051,4.989,5.305,7.368,104.429,97.886,93.797
4082343,7.8042,7.8665,12.8562,107.71,94.853,108.797
4020289,8.7304,6.0986,17.0394,90.0,99.65,90.0
4028332,7.1373,8.67,11.027,106.43,91.316,103.592
2211065,5.3016,26.143,8.94656,90.0,109.79023,90.0
4021938,6.7244,8.0417,13.879,103.76,89.16,96.68
4000324,8.344,10.043,12.731,97.35,88.36,105.28
2218382,4.7667,16.19,7.6714,90.0,93.3,90.0
1506513,5.9295,12.3312,16.883,90.0,90.0,90.0
2215598,7.6056,10.764,14.0913,90.0,100.349,90.0
4076915,7.7263,10.0947,10.1584,79.463,83.3,82.665
4103236,6.5204,7.5841,14.6753,97.119,98.834,109.628
1504203,10.6975,10.0435,10.8065,90.0,101.43,90.0
7207715,12.4884,5.0947,17.4942,90.0,99.941,90.0
7106654,9.119,9.581,10.232,97.856,96.761,104.7
1502317,13.8192,5.693,14.7334,90.0,116.69,90.0
1512132,13.786,5.596,15.675,90.0,122.93,90.0
4115181,6.7877,9.1754,12.5631,70.36,79.29,71.29
4022660,10.209,9.5116,11.486,90.0,95.826,90.0
7019821,8.3125,11.4102,13.5629,101.926,102.665,89.873
2228413,4.558,12.134,10.554,90.0,90.36,90.0
4029269,9.6316,10.2372,10.7405,97.58,94.223,108.013
2215299,11.854,7.2039,16.33211,90.0,114.77168,90.0
4021764,5.209,8.188,18.667,90.0,90.0,90.0
7151942,7.128,7.3609,10.9238,90.492,98.609,112.463
2213716,7.5057,10.8272,14.6167,106.782,97.78,92.89
7153729,9.7215,13.5384,10.1187,90.0,116.959,90.0
2227104,5.684,6.526,11.13,83.0,77.64,88.04
2221147,11.0411,4.3904,22.01026,90.0,110.99944,90.0
4082203,9.247,12.3807,14.8091,68.142,79.951,70.977
4023884,6.5884,22.658,7.8877,90.0,108.06,90.0
4512767,5.9634,8.768,11.076,99.846,105.527,101.235
4101867,5.543,8.2574,10.6426,108.562,104.535,89.918
2214808,5.9308,9.5875,15.7529,97.7127,89.4928,107.1794
2208541,5.3934,11.1439,10.42348,90.0,112.79211,90.0
2105533,6.5533,4.8848,10.23956,90.0,109.50619,90.0
4312373,8.8118,8.448,6.9904,90.0,120.184,90.0
2002929,3.7061,7.4688,8.535,86.62,85.49,87.99
4027014,8.6104,12.0076,12.6012,93.8835,104.724,100.18
7150868,8.2637,9.2893,14.5479,98.514,104.995,99.904
4025036,8.0094,9.2974,10.0005,101.999,105.978,106.012
2214223,6.9269,10.7876,15.531,71.966,78.994,81.296
2100566,6.2027,9.1431,14.7554,86.373,78.776,76.363
2206720,4.794,8.4531,13.411,97.35,94.854,101.266
7215842,6.1328,7.1872,10.0545,78.816,74.898,79.084
2230959,11.7539,6.8304,11.8585,90.0,101.328,90.0
1512335,7.731,7.195,10.886,90.0,104.56,90.0
4082971,5.1607,14.5382,18.2175,103.232,98.132,99.232
2216200,6.8876,7.4022,9.4124,70.654,72.438,65.019
2004081,8.034,8.552,12.666,90.0,95.49,90.0
4024100,9.795,8.637,9.836,90.0,103.874,90.0
4022661,8.387,8.079,14.455,90.0,103.605,90.0
4029105,6.9009,10.396,11.162,104.995,102.974,93.465
2013587,6.7383,10.3948,12.8735,79.933,81.754,84.103
2206177,4.5962,9.57,26.334,90.0,90.0,90.0
1503365,7.2691,8.1601,14.8411,90.0,90.0,90.0
2215558,4.515,10.325,19.40478,90.0,98.27275,90.0
4316471,8.392,10.643,12.394,92.301,102.283,107.941
2010218,10.1046,4.7565,11.677,90.0,92.09,90.0
4071094,8.2944,10.4347,16.1597,104.688,96.856,100.432
7150944,7.2738,9.1406,12.8097,72.904,87.391,83.669
4025886,5.889,12.0381,14.7561,90.0,94.825,90.0
7203855,4.7487,5.9711,17.017,90.0,90.0,90.0
1516196,3.7637,6.3314,26.607,90.0,93.76,90.0
4028454,8.102,10.608,12.154,84.335,84.569,70.466
7117123,5.996,7.348,13.198,87.325,86.01,71.49
4028463,21.9821,4.1296,14.4511,90.0,103.816,90.0
4503780,6.5305,4.7954,29.82206,90.0,100.8701,90.0
4500319,6.909,10.591,14.238,108.02,97.455,102.059
4027394,9.1437,9.3147,12.7844,92.975,95.65,91.661
4069534,9.0298,9.9097,13.2946,73.219,84.352,76.014
7214359,8.479,4.979,20.94747,90.0,113.79397,90.0
2100663,5.1285,11.377,10.61616,90.0,112.57643,90.0
4107009,9.8858,8.2382,13.6521,90.0,93.48,90.0
4116145,8.7912,5.0681,9.8995,90.0,96.083,90.0
2210903,7.549,8.462,13.788,90.0,93.301,90.0
2239897,3.858,6.054,37.268,90.0,90.39,90.0
2100436,7.4304,9.2896,7.5943,90.0,102.465,90.0
2206415,6.487,6.656,11.5588,81.227,76.733,65.037
7005968,5.8325,10.569,12.505,93.964,96.108,97.355
2005229,7.749,7.947,11.949,84.7,73.81,83.21
4507722,3.884,17.364,12.699,90.0,101.54,90.0
2201115,5.569,6.205,7.875,77.94,79.17,71.29
2003051,3.877,15.6,9.375,90.0,98.45,90.0
7054472,7.3136,4.5404,12.823,90.0,103.9,90.0
7220372,6.5774,10.92,13.999,84.03,81.51,77.91
2013974,6.7602,7.7124,8.0237,94.995,95.894,96.759
4065195,7.6821,10.452,10.92,69.53,76.91,81.67
2202232,7.204,7.534,8.821,78.109,73.979,85.353
2220267,6.2315,9.2296,17.234,90.0,93.366,90.0
7150172,5.108,5.71,14.903,100.341,98.872,89.62
7152685,9.7636,9.9508,11.0156,108.945,99.716,104.409
4027962,5.8855,8.2344,21.4492,90.0,90.0,90.0
2215126,7.8699,8.584,9.8083,82.032,76.713,62.924
4085827,7.3878,8.0385,8.3075,118.865,80.954,116.234
4020060,5.178,7.536,14.232,95.17,99.84,108.99
7110944,8.386,5.7,11.04009,90.0,123.72054,90.0
2235657,5.8976,11.511,13.46,103.956,90.078,104.804
4504913,5.834,16.26,12.24408,90.0,116.29278,90.0
4027153,5.6262,10.04,12.165,95.51,90.569,100.99
2215438,4.7758,10.9093,10.93294,90.0,114.87314,90.0
4115853,4.223,11.2105,12.71457,90.0,104.79123,90.0
2200666,7.5079,9.3361,12.4875,90.0,90.0,90.0
7151166,8.587,5.2659,19.647,90.0,95.641,90.0
2104821,9.9982,10.0239,10.0397,76.06,77.364,60.735
7152708,8.5077,9.6154,9.324,90.0,116.932,90.0
4064611,8.7429,8.8365,13.2645,108.079,105.66,92.53
4083780,9.4099,12.173,15.45772,90.0,127.39915,90.0
2000233,8.4003,5.9287,17.662,90.0,99.857,90.0
4505174,24.744,7.3803,3.736,90.0,96.39,90.0
7225379,6.0415,10.21,11.039,90.0,90.0,90.0
7225355,3.9254,6.0049,13.818,102.04,88.838,107.473
7151619,8.3987,5.7449,15.9653,90.0,90.774,90.0
4075714,9.7033,10.2273,11.7211,87.909,102.394,104.043
1506103,7.802,7.873,12.734,74.89,75.2,75.97
7115909,5.56972,9.61673,15.69975,90.0,103.04078,90.0
4023417,8.2085,7.4494,9.1771,90.0,101.037,90.0
2007132,7.516,12.962,8.55,90.0,97.78,90.0
4027065,8.872,9.192,10.178,103.813,110.457,105.347
1503134,6.207,11.28,19.29,90.298,95.025,99.589
7225364,4.2277,11.0881,14.3608,90.0,95.224,90.0
4067296,11.998,7.218,15.86991,90.0,129.1745,90.0
7213760,7.2362,11.072,11.308,117.94,86.353,98.234
2202320,5.4651,6.4044,9.1145,108.059,88.612,107.067
7117512,7.6234,14.3844,9.0822,90.0,92.165,90.0
1513913,9.0867,10.101,11.628,109.709,82.861,112.784
4024901,9.4168,9.8111,11.9374,96.779,101.894,97.749
7204425,8.856,5.283,12.259,90.0,101.07,90.0
2201726,5.49,6.799,8.716,79.742,75.852,69.517
4028302,10.28,10.274,10.758,90.0,96.23,90.0
4331494,5.4554,8.9104,16.506,90.0,90.0,90.0
7050959,5.687,11.0509,7.89051,90.0,122.06959,90.0
2008534,7.9607,9.9649,14.2553,86.208,79.818,73.889
2202327,4.5292,9.7807,21.622,90.0,90.0,90.0
4025913,7.3443,9.30412,14.16,94.45899,92.826,107.91532
2000627,5.774,7.598,25.635,90.0,90.0,90.0
7012290,8.783,6.12,12.93,90.0,92.87,90.0
7151817,6.6572,9.8399,12.3209,102.795,99.112,105.356
1504608,6.761,7.616,9.075,99.12,109.96,100.07
7038634,4.7414,6.045,26.06158,90.0,96.25681,90.0
4023779,8.832,9.569,13.068,90.0,96.246,90.0
4507809,9.8307,7.1796,12.8464,90.0,99.217,90.0
4508707,5.884,6.1283,15.614,96.66,88.191,111.2
7106263,7.8655,8.6674,11.947,90.0,90.0,90.0
2006099,3.725,4.773,4.936,107.03,107.23,101.57
4026907,7.5,10.077,12.947,73.78,84.08,80.89
4504867,4.0725,12.5717,22.6571,90.0,90.0,90.0
2101567,8.002,8.232,8.966,116.82,96.1,102.29
2229510,4.5653,14.7886,14.5378,90.0,93.805,90.0
2019244,6.2876,10.7132,6.7764,90.0,111.143,90.0
1504301,7.538,10.542,12.044,98.908,102.359,109.915
7212661,9.4025,9.864,12.4783,86.077,85.8,69.39
4000268,14.932,8.976,10.1,90.0,127.96,90.0
2213841,7.978,8.913,13.61,90.0,105.266,90.0
4103910,7.0452,5.8368,12.2335,90.0,104.648,90.0
2221654,7.5457,7.9541,9.3029,90.306,94.192,102.332
1503742,8.5959,11.3682,8.9482,90.0,117.021,90.0
4082318,6.8588,8.5384,17.7515,93.906,89.612,111.837
7103405,11.341,9.849,18.22748,90.0,127.07505,90.0
2007892,7.469,8.106,19.24707,90.0,109.0013,90.0
2204027,5.827,23.98,8.29346,90.0,132.28433,90.0
4025223,10.14,5.7779,16.691,90.0,104.79,90.0
2211920,7.1509,15.746,8.161,90.0,110.826,90.0
1506249,13.961,4.8222,18.65977,90.0,117.17642,90.0
4025265,3.8595,10.702,12.76,90.0,98.03,90.0
4504009,5.99,4.855,31.941,90.0,92.85,90.0
2234419,5.8916,6.4349,9.1263,95.659,102.379,109.859
4122566,8.3545,6.0819,13.8786,90.0,106.364,90.0
7152404,9.0784,9.583,9.3296,90.0,104.683,90.0
4031528,6.567,11.997,12.947,79.817,77.04,76.642
1519553,8.0242,9.3992,13.1537,90.0,103.221,90.0
1513142,5.775,8.1191,10.0943,90.0,93.44,90.0
1505063,5.8915,6.8875,8.2113,73.895,79.228,85.917
2004087,5.689,7.951,25.576,90.0,90.0,90.0
2013366,8.8183,9.6999,10.4089,86.787,86.377,78.798
2200100,5.3169,6.1524,16.61241,90.0,106.14789,90.0
4021366,4.6299,8.332,15.336,98.466,92.198,101.337
2232859,6.3678,10.5088,10.9216,72.58,78.561,77.438
1100992,4.6629,5.7364,25.863,90.0,94.627,90.0
7053225,3.8294,27.714,9.82164,90.0,104.92788,90.0
2205973,18.856,9.311,5.183,90.0,101.04,90.0
7220307,3.9134,10.8096,13.8568,90.0,96.907,90.0
4030977,12.0467,6.5161,12.2531,90.0,117.784,90.0
1534110,10.469,11.122,11.473,90.0,92.129,90.0
4030117,7.7876,9.2123,9.6509,90.0,107.017,90.0
4072533,9.438,10.755,9.71,90.0,102.118,90.0
7204911,5.768,7.903,20.114,90.0,96.63,90.0
2203578,10.604,7.922,11.116,90.0,117.965,90.0
4343391,6.9683,10.7377,13.687,93.203,100.971,105.11
2000855,6.46,8.917,15.616,96.4,96.59,89.52
7209109,6.1489,7.4328,16.446,85.35,85.97,83.67
1518483,10.0098,10.1777,12.0505,67.347,70.617,79.738
2106978,5.116,10.737,9.707,90.0,92.2,90.0
4024634,6.9755,7.2033,20.836,90.0,92.019,90.0
4024926,12.375,5.7906,12.893,90.0,115.43,90.0
2227777,4.8627,22.632,8.40107,90.0,118.61193,90.0
7112256,10.7903,8.3733,10.857,90.0,110.884,90.0
2204784,5.3003,10.354,8.5137,90.0,96.127,90.0
2104253,5.6984,9.7762,13.8553,100.011,94.302,103.919
7150836,8.8092,11.8522,14.3169,90.0,126.41457,90.0
2202362,6.3317,11.547,14.1402,72.24,77.366,77.773
2217913,4.5839,9.684,9.9287,90.785,96.149,98.955
2013627,6.18,7.545,12.425,91.23,102.27,108.8
2203881,6.8881,10.081,15.312,90.0,91.68,90.0
2228472,5.0092,7.712,24.36281,90.0,101.57096,90.0
2105247,8.911,8.3625,9.6575,90.0,91.246,90.0
4103597,7.9946,9.1402,6.2269,90.0,99.584,90.0
7152793,8.5901,13.7587,9.4392,90.0,112.242,90.0
2212787,7.525,9.219,9.00828,90.0,121.36627,90.0
1504311,6.7916,8.2807,23.6999,90.0,90.0,90.0
1506785,6.5512,17.231,8.6956,90.0,104.558,90.0
7033079,8.4801,10.2051,11.4803,83.63,85.344,80.261
2219261,4.9506,10.084,18.576,90.0,90.0,90.0
1511782,6.4663,9.5955,13.2964,90.0,90.0,90.0
7225612,4.8349,9.3138,20.579,90.0,103.032,90.0
2006334,7.318,5.673,9.989,90.0,110.79,90.0
2200139,5.831,8.851,11.435,107.65,94.42,92.79
2223983,9.5636,8.7642,11.3622,90.0,120.964,90.0
1505320,7.477,10.37,11.367,92.785,94.308,92.272
4081211,7.4163,9.9658,12.6465,92.188,99.326,104.527
7007919,6.947,7.8874,15.038,75.487,80.377,80.912
4082717,8.799,11.268,16.543,90.571,90.498,109.469
7009315,9.56,5.417,12.858,90.0,109.37,90.0
2100167,6.4302,6.4217,16.89181,90.0,96.65779,90.0
1506344,6.866,19.559,7.04,90.0,97.132,90.0
4077326,8.661,16.427,11.028,90.0,111.96,90.0
2000561,11.03,5.874,13.686,90.0,96.62,90.0
7050108,8.7954,9.5631,13.9798,95.811,91.078,115.79
7050082,5.784,6.043,12.337,90.0,90.0,90.0
4116117,6.433,10.464,12.395,95.744,99.332,101.209
2219119,6.0734,8.389,11.747,107.89,102.98,93.25
7223229,6.2374,6.8401,7.4662,68.133,72.766,63.394
4060679,9.7099,9.9514,14.8062,90.0,105.411,90.0
7153625,8.0045,15.6507,9.0232,90.0,100.439,90.0
2234572,12.1741,5.2613,15.3113,90.0,94.428,90.0
4501732,8.5739,10.468,9.359,90.0,96.945,90.0
4020834,10.115,7.9411,12.0742,90.0,109.922,90.0
7020308,8.583,6.422,9.2358,90.0,102.46,90.0
4509238,7.4992,15.036,9.9579,90.0,93.717,90.0
1520258,5.749,6.541,9.903,80.4,78.7,71.71
2008567,8.438,27.496,4.894,90.0,117.38,90.0
7153259,10.08,9.129,11.61,90.0,112.49,90.0
2211755,14.6895,5.9301,12.4018,90.0,120.956,90.0
2220269,12.7079,5.1464,15.014,90.0,91.987,90.0
2006955,4.488,11.4945,17.04526,90.0,102.37831,90.0
2219469,9.524,9.576,10.202,88.16,103.135,101.349
1503773,9.5541,10.3489,10.431,85.898,79.88,78.751
8102847,6.425,6.913,6.967,105.231,116.289,104.618
2207033,7.4789,7.6632,14.374,90.0,91.754,90.0
2015207,5.9538,8.994,18.83163,90.0,99.90579,90.0
2220694,5.4467,7.3301,7.6945,105.354,98.416,100.008
2239748,6.9122,11.1841,13.8564,90.0,104.356,90.0
1516355,4.5764,4.979,10.775,90.0,90.0,90.0
2002067,8.094,8.929,8.99,67.86,76.21,63.29
2221885,5.5633,6.9311,7.6173,79.809,70.738,76.112
4117079,10.882,10.93,11.326,69.51,65.7,72.12
7050364,7.8375,10.1625,12.272,82.819,83.055,82.805
4085077,8.8489,7.33479,12.5223,90.0,99.9694,90.0
2236768,6.7625,17.861,9.00111,90.0,123.92411,90.0
1504971,6.0385,11.2413,13.3832,93.881,91.237,95.11
2206057,7.423,7.034,10.998,90.0,99.67,90.0
8103158,5.7236,7.0751,7.9418,81.001,70.01,66.231
4022555,8.903,8.993,10.927,110.05,95.09,109.17
4102576,8.7941,10.3348,12.3385,88.425,109.204,109.343
4063516,5.8964,8.301,11.9991,72.139,81.825,86.683
4504545,5.194,6.926,11.034,94.82,102.0,107.64
1519851,4.8624,11.167,23.437,90.0,94.33,90.0
4504534,6.864,7.2851,11.239,92.26,106.75,111.31
4027135,8.0278,6.1571,12.92312,90.0,120.30846,90.0
4030670,8.171,8.979,11.675,95.56,95.62,101.11
4082076,9.3236,10.0685,14.4129,91.151,95.976,111.78
7208094,7.0066,6.2397,19.8205,90.0,96.494,90.0
7153465,7.6223,7.6223,23.186,90.0,90.0,90.0
1543807,11.911,5.8447,12.531,90.0,103.47,90.0
4022480,11.0397,8.1327,12.9723,90.0,106.01,90.0
7104407,6.1169,3.6053,11.88342,90.0,103.30378,90.0
1504038,7.352,7.365,16.241,91.31,91.52,99.58
2234595,4.6275,6.5332,31.856,90.0,92.417,90.0
2240908,3.7704,10.729,23.091,90.0,90.0,90.0
7209640,7.6348,12.012,10.7549,90.0,109.318,90.0
2226437,8.0113,8.5091,12.6334,73.605,74.936,78.136
7203856,5.9455,7.0042,10.4041,102.762,88.132,104.72
4119385,7.9329,7.1935,10.3786,90.0,90.391,90.0
4066593,7.3382,9.4824,11.2464,100.191,97.345,107.542
