name,sgnum
4101391_0100,2
4101405_0100,19
4101411_0100,18
4101420_0100,2
4101422_0100,14
4101432_0100,2
4101439_0100,29
4101440_0100,29
4101444_0100,19
4101452_0100,29
4101454_0100,61
4101458_0100,14
4101466_0100,2
4101468_0100,62
4101470_0100,14
4101473_0100,2
4101476_0100,23
4101478_0100,14
4101486_0100,9
4101506_0100,19
4101511_0100,14
4101514_0100,14
4101524_0100,62
4101527_0100,14
4101552_0100,2
4101571_0100,2
4101572_0100,14
4101573_0100,4
4101581_0100,14
4101589_0100,4
4101590_0100,19
4101602_0100,14
4101603_0100,18
4101609_0100,19
4101612_0100,4
4101651_0100,14
4101658_0100,14
4101669_0100,19
4101674_0100,15
4101684_0100,4
4101697_0100,2
4101736_0100,4
4101757_0100,2
4101761_0100,19
4101765_0100,2
4101766_0100,14
4101767_0100,2
4101788_0100,19
4101792_0100,2
4101793_0100,14
4101805_0100,14
4101820_0100,14
4101829_0100,47
4101840_0100,2
4101843_0100,19
4101854_0100,14
4101855_0100,14
4101857_0100,19
4101880_0100,61
4101884_0100,11
4101886_0100,15
4101887_0100,14
4101888_0100,2
4101895_0100,2
4101897_0100,2
4101903_0100,14
4101904_0100,2
4101906_0100,29
4101927_0100,2
4101929_0100,14
4101952_0100,2
4101973_0100,14
4101979_0100,14
4101981_0100,2
4101995_0100,2
4101998_0100,2
4102003_0100,14
4102012_0100,2
4102016_0100,2
4102023_0100,14
4102025_0100,11
4102031_0100,19
4102032_0100,4
4102035_0100,15
4102057_0100,19
4102060_0100,2
4102063_0100,14
4102088_0100,14
4102093_0100,2
4102099_0100,2
4102101_0100,15
4102106_0100,2
4102109_0100,2
4102112_0100,2
4102121_0100,19
4102122_0100,2
4102124_0100,4
4102125_0100,14
4102126_0100,2
4102141_0100,15
4102146_0100,2
4102148_0100,2
4102155_0100,57
4102158_0100,19
4102168_0100,19
4102171_0100,2
4102173_0100,14
4102180_0100,14
4102182_0100,2
4102186_0100,19
4102198_0100,44
4102201_0100,62
4102207_0100,58
4102208_0100,36
4102210_0100,2
4102217_0100,2
4102219_0100,60
4102234_0100,1
4102245_0100,60
4102265_0100,14
4102269_0100,14
4102273_0100,14
4102280_0100,14
4102284_0100,9
4102293_0100,19
4102307_0100,2
4102316_0100,19
4102336_0100,2
4102345_0100,12
4102349_0100,14
4102352_0100,4
4102358_0100,2
4102359_0100,11
4102362_0100,14
4102369_0100,2
4102370_0100,2
4102383_0100,2
4102387_0100,2
4102397_0100,33
4102399_0100,2
4102413_0100,2
4102418_0100,19
4102423_0100,14
4102425_0100,14
4102428_0100,14
4102464_0100,14
4102465_0100,4
4102472_0100,14
4102475_0100,2
4102477_0100,2
4102479_0100,33
4102484_0100,14
4102490_0100,4
4102510_0100,14
4102522_0100,33
4102542_0100,4
4102547_0100,14
4102549_0100,14
4102553_0100,2
4102560_0100,14
4102564_0100,19
4102566_0100,19
4102572_0100,4
4102613_0100,14
4102615_0100,14
4102618_0100,4
4102620_0100,33
4102621_0100,14
4102625_0100,14
4102627_0100,2
4102628_0100,2
4102630_0100,4
4102633_0100,14
4102635_0100,2
4102637_0100,2
4102645_0100,14
4102657_0100,2
4102658_0100,14
4102680_0100,4
4102684_0100,2
4102699_0100,2
4102705_0100,2
4102706_0100,14
4102724_0100,2
4102727_0100,15
4102734_0100,2
4102768_0100,2
4102773_0100,4
4102775_0100,14
4102780_0100,4
4102786_0100,2
4102813_0100,1
4102839_0100,2
4102842_0100,19
4102844_0100,4
4102846_0100,18
4102861_0100,61
4102863_0100,61
4102864_0100,14
4102865_0100,19
4102936_0100,2
4102939_0100,2
4102940_0100,14
4102942_0100,19
4102949_0100,2
4102955_0100,33
4102968_0100,2
4102978_0100,33
4102982_0100,2
4102984_0100,14
4102988_0100,2
4102991_0100,14
4102993_0100,15
4103001_0100,14
4103006_0100,2
4103007_0100,19
4103011_0100,14
4103014_0100,2
4103015_0100,14
4103017_0100,14
4103029_0100,18
4103033_0100,15
4103042_0100,2
4103047_0100,14
4103048_0100,14
4103060_0100,2
4103063_0100,2
4103064_0100,19
4103067_0100,19
4103073_0100,1
4103078_0100,2
4103079_0100,14
4103081_0100,14
4103085_0100,2
4103106_0100,33
4103109_0100,2
4103119_0100,4
4103124_0100,14
4103134_0100,19
4103146_0100,14
4103167_0100,4
4103172_0100,1
4103197_0100,29
4103199_0100,2
4103206_0100,2
4103218_0100,14
4103223_0100,14
4103226_0100,4
4103240_0100,4
4103244_0100,13
4103245_0100,2
4103247_0100,33
4103250_0100,14
4103251_0100,2
4103253_0100,19
4103263_0100,2
4103265_0100,2
4103266_0100,14
4103273_0100,15
4103284_0100,1
4103286_0100,1
4103289_0100,1
4103315_0100,11
4103322_0100,29
4103324_0100,33
4103326_0100,1
4103335_0100,2
4103358_0100,14
4103359_0100,14
4103361_0100,2
4103370_0100,2
4103381_0100,14
4103394_0100,14
4103395_0100,15
4103403_0100,2
4103404_0100,2
4103433_0100,19
4103438_0100,19
4103439_0100,19
4103440_0100,4
4103465_0100,14
4103467_0100,13
4103471_0100,1
4103486_0100,4
4103501_0100,14
4103502_0100,4
4103508_0100,14
4103510_0100,14
4103511_0100,29
4103517_0100,14
4103521_0100,9
4103548_0100,2
4103552_0100,14
4103566_0100,61
4103567_0100,33
4103571_0100,19
4103574_0100,60
4103577_0100,19
4103578_0100,19
4103582_0100,14
4103584_0100,29
4103586_0100,14
4103587_0100,19
4103590_0100,61
4103591_0100,2
4103592_0100,19
4103597_0100,9
4103601_0100,2
4103602_0100,61
4103621_0100,14
4103636_0100,2
4103643_0100,14
4103676_0100,2
4103685_0100,14
4103687_0100,14
4103692_0100,2
4103693_0100,2
4103715_0100,61
4103721_0100,33
4103725_0100,2
4103745_0100,18
4103749_0100,19
4103750_0100,19
4103754_0100,2
4103755_0100,14
4103766_0100,14
4103775_0100,15
4103781_0100,2
4103782_0100,2
4103797_0100,2
4103809_0100,14
4103812_0100,14
4103814_0100,11
4103830_0100,14
4103833_0100,14
4103840_0100,14
4103843_0100,14
4103852_0100,61
4103860_0100,14
4103865_0100,14
4103873_0100,2
4103906_0100,4
4103907_0100,2
4103909_0100,62
4103922_0100,2
4103941_0100,5
4103957_0100,2
4103966_0100,4
4103972_0100,29
4103977_0100,2
4103988_0100,2
4104003_0100,15
4104012_0100,14
4104013_0100,11
4104016_0100,2
4104020_0100,2
4104026_0100,2
4104038_0100,14
4104044_0100,56
4104047_0100,15
4104078_0100,47
4104079_0100,4
4104081_0100,19
4104087_0100,2
4104091_0100,4
4104092_0100,19
4104107_0100,33
4104116_0100,2
4104128_0100,19
4104131_0100,14
4104134_0100,2
4104144_0100,2
4104147_0100,14
4104153_0100,14
4104160_0100,18
4104165_0100,2
4104167_0100,14
4104171_0100,14
4104180_0100,14
4104181_0100,14
4104202_0100,2
4104207_0100,2
4104215_0100,19
4104218_0100,2
4104220_0100,19
4104255_0100,4
4104256_0100,14
4104257_0100,2
4104261_0100,2
4104263_0100,2
4104265_0100,11
4104274_0100,2
4104290_0100,2
4104291_0100,33
4104296_0100,14
4104308_0100,2
4104312_0100,14
4104337_0100,60
4104352_0100,14
4104358_0100,19
4104382_0100,15
4104383_0100,14
4104390_0100,62
4104395_0100,19
4104397_0100,9
4104400_0100,19
4104401_0100,14
4104403_0100,2
4104404_0100,2
4104405_0100,2
4104414_0100,2
4104417_0100,15
4104418_0100,14
4104419_0100,19
4104426_0100,14
4104429_0100,19
4104431_0100,15
4104435_0100,2
4104436_0100,2
4104449_0100,5
4104454_0100,4
4104455_0100,4
4104457_0100,11
4104464_0100,14
4104479_0100,61
4104480_0100,61
4104503_0100,19
4104505_0100,14
4104509_0100,14
4104519_0100,14
4104526_0100,1
4104527_0100,4
4104531_0100,14
4104535_0100,2
4104541_0100,2
4104542_0100,14
4104545_0100,62
4104548_0100,2
4104561_0100,14
4104562_0100,2
4104563_0100,29
4104566_0100,2
4104577_0100,14
4104584_0100,4
4104586_0100,14
4104588_0100,2
4104589_0100,2
4104593_0100,4
4104597_0100,2
4104605_0100,2
4104607_0100,2
4104612_0100,29
4104613_0100,61
4104617_0100,57
4104621_0100,15
4104625_0100,2
4104626_0100,14
4104646_0100,2
4104651_0100,13
4104656_0100,14
4104673_0100,2
4104688_0100,19
4104694_0100,14
4104717_0100,2
4104722_0100,14
4104731_0100,2
4104755_0100,2
4104758_0100,31
4104767_0100,14
4104768_0100,14
4104779_0100,2
4104787_0100,1
4104790_0100,4
4104811_0100,19
4104824_0100,2
4104825_0100,2
4104845_0100,62
4104848_0100,2
4104849_0100,2
4104850_0100,19
4104851_0100,4
4104853_0100,4
4104858_0100,4
4104869_0100,4
4104870_0100,19
4104875_0100,18
4104876_0100,19
4104894_0100,19
4104902_0100,2
4104921_0100,14
4104924_0100,33
4104932_0100,14
4104941_0100,14
4104943_0100,1
4104944_0100,19
4104950_0100,56
4104955_0100,56
4104956_0100,19
4104969_0100,14
4104971_0100,2
4104973_0100,2
4104975_0100,2
4104981_0100,14
4104987_0100,2
4105002_0100,1
4105004_0100,14
4105006_0100,14
4105007_0100,33
4105010_0100,13
4105026_0100,19
4105035_0100,2
4105059_0100,2
4105065_0100,7
4105072_0100,4
4105086_0100,4
4105088_0100,14
4105106_0100,2
4105107_0100,9
4105115_0100,14
4105116_0100,4
4105126_0100,19
4105128_0100,14
4105136_0100,14
4105150_0100,14
4105159_0100,19
4105174_0100,14
4105185_0100,14
4105189_0100,2
4105194_0100,2
4105197_0100,14
4105204_0100,14
4105207_0100,61
4105215_0100,14
4105224_0100,2
4105233_0100,4
4105241_0100,14
4105283_0100,14
4105287_0100,14
4105315_0100,2
4105316_0100,29
4105318_0100,14
4105326_0100,4
4105355_0100,2
4105377_0100,14
4105381_0100,14
4105392_0100,19
4105407_0100,2
4105419_0100,2
4105428_0100,2
4105442_0100,36
4105444_0100,2
4105449_0100,14
4105452_0100,14
4105455_0100,2
4105461_0100,14
4105464_0100,2
4105477_0100,4
4105499_0100,14
4105510_0100,11
4105519_0100,14
4105522_0100,2
4105535_0100,2
4105563_0100,14
4105568_0100,62
4105569_0100,62
4105571_0100,61
4105572_0100,2
4105573_0100,2
4105575_0100,19
4105578_0100,14
4105579_0100,19
4105601_0100,19
4105619_0100,14
4105621_0100,60
4105626_0100,29
4105630_0100,61
4105650_0100,14
4105665_0100,4
4105666_0100,2
4105668_0100,2
4105676_0100,61
4105709_0100,4
4105716_0100,15
4105717_0100,14
4105720_0100,14
4105728_0100,14
4105735_0100,15
4105737_0100,2
4105740_0100,19
4105769_0100,62
4105777_0100,33
4105786_0100,2
4105788_0100,14
4105799_0100,14
4105800_0100,2
4105813_0100,54
4105829_0100,2
4105837_0100,2
4105846_0100,14
4105847_0100,4
4105848_0100,2
4105858_0100,4
4105872_0100,19
4105883_0100,19
4105886_0100,15
4105919_0100,19
4105924_0100,14
4105933_0100,61
4105948_0100,2
4105953_0100,19
4105959_0100,47
4105981_0100,11
4105992_0100,19
4105994_0100,19
4106000_0100,14
4106003_0100,14
4106007_0100,14
4106009_0100,14
4106013_0100,2
4106048_0100,14
4106049_0100,14
4106055_0100,19
4106056_0100,2
4106059_0100,2
4106082_0100,2
4106083_0100,4
4106095_0100,2
4106096_0100,15
4106098_0100,14
4106126_0100,14
4106128_0100,2
4106132_0100,19
4106137_0100,19
4106154_0100,15
4106160_0100,14
4106183_0100,14
4106184_0100,2
4106187_0100,14
4106189_0100,1
4106192_0100,4
4106200_0100,19
4106219_0100,2
4106229_0100,2
4106230_0100,2
4106240_0100,2
4106251_0100,14
4106252_0100,2
4106253_0100,2
4106262_0100,2
4106271_0100,14
4106280_0100,14
4106283_0100,57
4106307_0100,14
4106316_0100,2
4106320_0100,14
4106329_0100,33
4106330_0100,2
4106345_0100,2
4106357_0100,14
4106365_0100,19
4106366_0100,52
4106370_0100,2
4106388_0100,56
4106409_0100,2
4106410_0100,14
4106419_0100,19
4106420_0100,14
4106426_0100,19
4106450_0100,14
4106452_0100,2
4106478_0100,19
4106481_0100,2
4106483_0100,62
4106490_0100,2
4106491_0100,2
4106497_0100,2
4106504_0100,15
4106517_0100,4
4106520_0100,4
4106524_0100,2
4106530_0100,4
4106538_0100,14
4106553_0100,14
4106563_0100,7
4106566_0100,33
4106575_0100,14
4106588_0100,14
4106593_0100,2
4106599_0100,14
4106640_0100,15
4106645_0100,2
4106647_0100,2
4106674_0100,14
4106693_0100,4
4106703_0100,14
4106706_0100,14
4106708_0100,2
4106710_0100,14
4106719_0100,2
4106723_0100,19
4106724_0100,4
4106728_0100,2
4106729_0100,14
4106762_0100,15
4106763_0100,2
4106782_0100,2
4106791_0100,2
4106803_0100,29
4106819_0100,2
4106821_0100,14
4106824_0100,2
4106828_0100,4
4106829_0100,19
4106837_0100,4
4106857_0100,2
4106865_0100,14
4106871_0100,19
4106882_0100,19
4106890_0100,14
4106892_0100,14
4106907_0100,36
4106910_0100,4
4106915_0100,2
4106932_0100,14
4106936_0100,1
4106937_0100,14
4106938_0100,61
4106943_0100,2
4106958_0100,33
4106959_0100,14
4106961_0100,36
4106972_0100,14
4106994_0100,14
4106999_0100,14
4107006_0100,2
4107024_0100,14
4107062_0100,14
4107063_0100,4
4107084_0100,33
4107092_0100,4
4107097_0100,2
4107100_0100,2
4107105_0100,2
4107108_0100,2
4107122_0100,14
4107123_0100,2
4107138_0100,2
4107143_0100,2
4107156_0100,2
4107161_0100,2
4107162_0100,1
4107171_0100,14
4107184_0100,14
4107189_0100,2
4107207_0100,33
4107209_0100,14
4107213_0100,15
4107216_0100,15
4107218_0100,2
4107231_0100,14
4107237_0100,14
4107242_0100,14
4107244_0100,4
4107268_0100,19
4107270_0100,2
4107277_0100,14
4107285_0100,2
4107295_0100,14
4107337_0100,60
4107341_0100,14
4107363_0100,15
4107390_0100,14
4107423_0100,2
4107430_0100,4
4107433_0100,19
4107435_0100,2
4107449_0100,18
4107452_0100,4
4107453_0100,2
4107455_0100,14
4107459_0100,4
4107460_0100,4
4107465_0100,14
4107473_0100,14
4107480_0100,14
4107482_0100,2
4107491_0100,1
4107500_0100,14
4107504_0100,2
4107517_0100,14
4107522_0100,4
4107524_0100,14
4107534_0100,2
4107535_0100,19
4107537_0100,2
4107541_0100,2
4107548_0100,9
4107561_0100,14
4107571_0100,14
4107587_0100,14
4107616_0100,2
4107631_0100,14
4107633_0100,14
4107640_0100,14
4107641_0100,14
4107644_0100,19
4107654_0100,2
4107657_0100,19
4107674_0100,14
4107686_0100,2
4107723_0100,1
4107726_0100,14
4107727_0100,2
4107729_0100,14
4107731_0100,19
4107733_0100,14
4107747_0100,2
4107749_0100,56
4107752_0100,19
4107758_0100,14
4107759_0100,14
4107760_0100,18
4107777_0100,2
4107792_0100,1
4107793_0100,4
4107811_0100,14
4107812_0100,14
4107814_0100,2
4107815_0100,2
4107837_0100,19
4107843_0100,14
4107850_0100,18
4107885_0100,19
4107892_0100,2
4107901_0100,2
4107902_0100,62
4107929_0100,18
4107937_0100,14
4107948_0100,62
4107951_0100,62
4107952_0100,2
4107953_0100,14
4107961_0100,19
4107966_0100,14
4107976_0100,14
4107979_0100,11
4107988_0100,15
4107989_0100,19
4107994_0100,2
4108007_0100,2
4108063_0100,14
4108065_0100,33
4108081_0100,2
4108082_0100,2
4108094_0100,2
4108095_0100,19
4108099_0100,14
4108102_0100,2
4108134_0100,4
4108135_0100,62
4108140_0100,33
4108141_0100,14
4108146_0100,29
4108148_0100,2
4108177_0100,14
4108204_0100,4
4108230_0100,2
4108245_0100,14
4108246_0100,2
4108258_0100,4
4108272_0100,12
4108273_0100,14
4108295_0100,19
4108303_0100,14
4108306_0100,14
4108313_0100,2
4108319_0100,2
4108323_0100,61
4108329_0100,14
4108339_0100,19
4108342_0100,14
4108352_0100,7
4108353_0100,20
4108356_0100,14
4108368_0100,19
4108371_0100,2
4108373_0100,14
4108378_0100,2
4108379_0100,61
4108380_0100,2
4108394_0100,14
4108405_0100,4
4108417_0100,1
4108423_0100,9
4108424_0100,15
4108433_0100,14
4108443_0100,19
4108446_0100,14
4108447_0100,14
4108471_0100,14
4108472_0100,19
4108481_0100,2
4108487_0100,2
4108514_0100,19
4108516_0100,4
4108520_0100,2
4108538_0100,33
4108541_0100,33
4108542_0100,14
4108557_0100,19
4108560_0100,19
4108566_0100,2
4108568_0100,18
4108571_0100,2
4108577_0100,2
4108590_0100,14
4108607_0100,19
4108611_0100,2
4108623_0100,2
4108630_0100,14
4108634_0100,2
4108640_0100,14
4108656_0100,14
4108665_0100,14
4108670_0100,14
4108671_0100,14
4108686_0100,14
4108689_0100,14
4108710_0100,19
4108713_0100,19
4108741_0100,2
4108753_0100,2
4108759_0100,1
4108762_0100,14
4108768_0100,2
4108773_0100,2
4108790_0100,2
4108793_0100,19
4108805_0100,2
4108807_0100,2
4108812_0100,60
4108814_0100,60
4108815_0100,14
4108821_0100,14
4108822_0100,2
4108823_0100,14
4108828_0100,33
4108832_0100,14
4108845_0100,14
4108846_0100,2
4108848_0100,19
4108861_0100,2
4108866_0100,2
4108868_0100,14
4108869_0100,15
4108883_0100,19
4108913_0100,14
4108932_0100,12
4108957_0100,19
4108959_0100,36
4108967_0100,19
4108972_0100,4
4108990_0100,2
4108992_0100,61
4108997_0100,19
4109011_0100,14
4109013_0100,2
4109034_0100,14
4109042_0100,62
4109051_0100,4
4109057_0100,2
4109060_0100,19
4109064_0100,14
4109066_0100,19
4109072_0100,14
4109118_0100,14
4109121_0100,14
4109129_0100,2
4109136_0100,60
4109137_0100,60
4109145_0100,18
4109151_0100,19
4109152_0100,34
4109156_0100,14
4109162_0100,62
4109164_0100,52
4109174_0100,14
4109194_0100,61
4109199_0100,14
4109200_0100,14
4109214_0100,2
4109218_0100,14
4109220_0100,2
4109249_0100,2
4109250_0100,2
4109258_0100,14
4109259_0100,7
4109261_0100,19
4109282_0100,2
4109295_0100,4
4109296_0100,2
4109307_0100,14
4109310_0100,2
4109319_0100,15
4109331_0100,2
4109340_0100,2
4109341_0100,2
4109343_0100,2
4109344_0100,14
4109364_0100,14
4109366_0100,2
4109369_0100,2
4109373_0100,2
4109375_0100,14
4109378_0100,14
4109383_0100,2
4109389_0100,2
4109411_0100,2
4109412_0100,2
4109425_0100,2
4109440_0100,14
4109441_0100,2
4109443_0100,14
4109445_0100,61
4109446_0100,14
4109455_0100,14
4109456_0100,14
4109468_0100,19
4109471_0100,2
4109474_0100,62
4109475_0100,14
4109478_0100,2
4109491_0100,14
4109497_0100,14
4109500_0100,2
4109501_0100,2
4109513_0100,1
4109541_0100,14
4109550_0100,2
4109551_0100,56
4109553_0100,2
4109556_0100,19
4109562_0100,4
4109567_0100,2
4109578_0100,14
4109595_0100,2
4109628_0100,1
4109629_0100,1
4109639_0100,14
4109643_0100,2
4109646_0100,14
4109662_0100,2
4109663_0100,14
4109670_0100,4
4109679_0100,2
4109699_0100,2
4109702_0100,9
4109704_0100,14
4109708_0100,14
4109717_0100,19
4109726_0100,2
4109733_0100,2
4109735_0100,14
4109740_0100,2
4109755_0100,14
4109766_0100,14
4109781_0100,5
4109812_0100,14
4109823_0100,2
4109830_0100,4
4109838_0100,2
4109844_0100,11
4109846_0100,2
4109863_0100,60
4109869_0100,19
4109870_0100,2
4109874_0100,14
4109908_0100,19
4109909_0100,49
4109913_0100,19
4109934_0100,14
4109947_0100,2
4109951_0100,14
4109956_0100,14
4109959_0100,2
4109960_0100,14
4109972_0100,2
4109997_0100,61
4109999_0100,19
4110010_0100,2
4110014_0100,2
4110015_0100,2
4110028_0100,14
4110029_0100,14
4110030_0100,14
4110033_0100,14
4110039_0100,14
4110052_0100,14
4110059_0100,15
4110064_0100,2
4110080_0100,19
4110086_0100,34
4110090_0100,4
4110093_0100,11
4110103_0100,14
4110113_0100,2
4110123_0100,14
4110132_0100,11
4110145_0100,5
4110152_0100,2
4110158_0100,2
4110163_0100,29
4110164_0100,14
4110178_0100,2
4110179_0100,14
4110189_0100,2
4110195_0100,4
4110207_0100,15
4110214_0100,9
4110216_0100,19
4110223_0100,9
4110225_0100,14
4110226_0100,19
4110228_0100,19
4110235_0100,33
4110239_0100,14
4110251_0100,14
4110257_0100,2
4110258_0100,14
4110263_0100,14
4110266_0100,60
4110267_0100,15
4110297_0100,61
4110318_0100,14
4110323_0100,14
4110349_0100,14
4110357_0100,14
4110363_0100,2
4110365_0100,2
4110369_0100,43
4110370_0100,14
4110376_0100,19
4110379_0100,9
4110384_0100,62
4110387_0100,14
4110392_0100,2
4110395_0100,14
4110402_0100,2
4110404_0100,14
4110406_0100,2
4110412_0100,14
4110416_0100,14
4110417_0100,14
4110418_0100,56
4110431_0100,14
4110432_0100,2
4110440_0100,2
4110445_0100,14
4110448_0100,14
4110458_0100,5
4110462_0100,14
4110465_0100,14
4110488_0100,4
4110496_0100,14
4110507_0100,54
4110524_0100,2
4110526_0100,14
4110527_0100,14
4110539_0100,14
4110555_0100,4
4110558_0100,2
4110563_0100,61
4110565_0100,1
4110573_0100,14
4110581_0100,2
4110590_0100,2
4110595_0100,15
4110596_0100,15
4110598_0100,4
4110602_0100,62
4110605_0100,60
4110608_0100,14
4110610_0100,2
4110612_0100,2
4110615_0100,2
4110617_0100,19
4110618_0100,14
4110620_0100,2
4110623_0100,13
4110632_0100,14
4110634_0100,2
4110638_0100,19
4110654_0100,2
4110657_0100,4
4110662_0100,14
4110674_0100,5
4110680_0100,29
4110681_0100,14
4110698_0100,14
4110699_0100,14
4110701_0100,2
4110703_0100,14
4110705_0100,2
4110710_0100,18
4110716_0100,2
4110737_0100,4
4110749_0100,19
4110752_0100,14
4110754_0100,14
4110761_0100,14
4110781_0100,2
4110782_0100,14
4110793_0100,19
4110794_0100,15
4110807_0100,2
4110808_0100,2
4110822_0100,2
4110825_0100,2
4110828_0100,19
4110861_0100,2
4110864_0100,14
4110866_0100,33
4110876_0100,2
4110884_0100,14
4110888_0100,2
4110912_0100,14
4110923_0100,2
4110926_0100,4
4110933_0100,19
4110955_0100,14
4110966_0100,62
4110991_0100,4
4110993_0100,4
4110996_0100,2
4111002_0100,2
4111008_0100,14
4111022_0100,29
4111028_0100,14
4111036_0100,2
4111038_0100,14
4111042_0100,2
4111049_0100,2
4111052_0100,14
4111075_0100,14
4111084_0100,2
4111089_0100,14
4111091_0100,15
4111097_0100,14
4111107_0100,2
4111108_0100,2
4111124_0100,1
4111130_0100,2
4111136_0100,2
4111145_0100,4
4111147_0100,19
4111174_0100,2
4111175_0100,15
4111177_0100,2
4111178_0100,14
4111180_0100,15
4111201_0100,61
4111202_0100,14
4111216_0100,2
4111217_0100,2
4111220_0100,2
4111226_0100,14
4111235_0100,14
4111236_0100,19
4111245_0100,14
4111247_0100,2
4111250_0100,14
4111276_0100,5
4111286_0100,14
4111290_0100,2
4111292_0100,2
4111298_0100,19
4111304_0100,2
4111311_0100,2
4111313_0100,4
4111314_0100,4
4111321_0100,14
4111341_0100,19
4111346_0100,2
4111354_0100,13
4111357_0100,15
4111366_0100,14
4111367_0100,14
4111383_0100,4
4111385_0100,2
4111386_0100,2
4111391_0100,33
4111403_0100,7
4111404_0100,14
4111412_0100,2
4111415_0100,74
4111424_0100,1
4111433_0100,2
4111445_0100,14
4111452_0100,2
4111464_0100,2
4111465_0100,2
4111467_0100,29
4111479_0100,14
4111484_0100,62
4111499_0100,14
4111505_0100,2
4111531_0100,4
4111535_0100,19
4111550_0100,19
4111551_0100,14
4111558_0100,2
4111568_0100,14
4111592_0100,19
4111598_0100,14
4111606_0100,14
4111610_0100,14
4111637_0100,2
4111660_0100,2
4111665_0100,2
4111668_0100,2
4111683_0100,62
4111687_0100,2
4111695_0100,14
4111702_0100,13
4111712_0100,2
4111720_0100,14
4111723_0100,2
4111728_0100,33
4111735_0100,14
4111779_0100,2
4111799_0100,2
4111800_0100,2
4111810_0100,2
4111818_0100,14
4111825_0100,14
4111833_0100,61
4111845_0100,4
4111854_0100,60
4111863_0100,19
4111901_0100,33
4111905_0100,19
4111906_0100,19
4111915_0100,2
4111920_0100,2
4111932_0100,4
4111933_0100,19
4111934_0100,4
4111943_0100,14
4111948_0100,2
4111949_0100,2
4111963_0100,2
4111964_0100,62
4111982_0100,15
4111993_0100,4
4112007_0100,4
4112028_0100,14
4112031_0100,14
4112032_0100,14
4112041_0100,4
4112043_0100,14
4112065_0100,14
4112067_0100,19
4112086_0100,14
4112096_0100,2
4112097_0100,2
4112099_0100,33
4112104_0100,60
4112105_0100,29
4112106_0100,60
4112109_0100,14
4112139_0100,2
4112145_0100,61
4112152_0100,14
4112157_0100,61
4112162_0100,5
4112169_0100,19
4112180_0100,61
4112187_0100,2
4112188_0100,14
4112217_0100,7
4112222_0100,19
4112240_0100,62
4112243_0100,2
4112253_0100,13
4112321_0100,14
4112330_0100,2
4112336_0100,14
4112355_0100,14
4112367_0100,19
4112368_0100,61
4112374_0100,14
4112396_0100,14
4112397_0100,14
4112402_0100,33
4112407_0100,14
4112432_0100,62
4112451_0100,19
4112473_0100,14
4112480_0100,33
4112484_0100,4
4112510_0100,14
4112521_0100,2
4112526_0100,2
4112529_0100,15
4112533_0100,15
4112534_0100,2
4112536_0100,14
4112538_0100,2
4112539_0100,15
4112544_0100,4
4112550_0100,19
4112557_0100,2
4112561_0100,19
4112563_0100,9
4112572_0100,2
4112579_0100,2
4112589_0100,19
4112599_0100,56
4112634_0100,2
4112637_0100,29
4112643_0100,34
4112646_0100,9
4112647_0100,34
4112663_0100,14
4112685_0100,2
4112696_0100,2
4112707_0100,2
4112712_0100,1
4112721_0100,57
4112722_0100,14
4112730_0100,14
4112732_0100,2
4112748_0100,61
4112749_0100,62
4112767_0100,2
4112776_0100,19
4112795_0100,13
4112821_0100,2
4112832_0100,4
4112838_0100,2
4112851_0100,62
4112868_0100,62
4112869_0100,14
4112873_0100,14
4112875_0100,2
4112891_0100,2
4112896_0100,14
4112899_0100,14
4112901_0100,14
4112905_0100,2
4112921_0100,2
4112925_0100,2
4112931_0100,14
4112944_0100,19
4112963_0100,14
4112964_0100,2
4112965_0100,2
4112966_0100,2
4112974_0100,19
4112984_0100,2
4112988_0100,14
4112991_0100,14
4112992_0100,2
4113002_0100,61
4113008_0100,33
4113011_0100,19
4113019_0100,60
4113024_0100,19
4113026_0100,2
4113029_0100,14
4113036_0100,36
4113041_0100,2
4113048_0100,2
4113068_0100,60
4113074_0100,14
4113087_0100,2
4113103_0100,13
4113106_0100,19
4113107_0100,5
4113112_0100,14
4113114_0100,2
4113117_0100,2
4113118_0100,14
4113123_0100,14
4113127_0100,14
4113136_0100,2
4113139_0100,2
4113142_0100,14
4113151_0100,14
4113152_0100,2
4113161_0100,14
4113167_0100,2
4113174_0100,61
4113193_0100,2
4113204_0100,2
4113208_0100,2
4113209_0100,2
4113217_0100,2
4113219_0100,2
4113221_0100,14
4113222_0100,2
4113223_0100,19
4113224_0100,4
4113227_0100,2
4113233_0100,14
4113234_0100,57
4113236_0100,12
4113247_0100,15
4113258_0100,4
4113259_0100,15
4113260_0100,14
4113268_0100,14
4113269_0100,4
4113282_0100,14
4113284_0100,14
4113292_0100,2
4113294_0100,2
4113296_0100,2
4113301_0100,2
4113302_0100,2
4113316_0100,14
4113319_0100,33
4113327_0100,2
4113337_0100,4
4113340_0100,14
4113343_0100,2
4113354_0100,2
4113364_0100,14
4113371_0100,14
4113372_0100,2
4113373_0100,19
4113380_0100,1
4113388_0100,2
4113390_0100,2
4113394_0100,2
4113400_0100,14
4113402_0100,14
4113410_0100,14
4113413_0100,14
4113426_0100,62
4113428_0100,2
4113440_0100,4
4113445_0100,2
4113455_0100,2
4113460_0100,19
4113461_0100,14
4113464_0100,2
4113469_0100,14
4113473_0100,20
4113478_0100,2
4113494_0100,19
4113503_0100,19
4113512_0100,2
4113517_0100,2
