cif,a,b,c,alpha,beta,gamma
4107164,23.1521,14.3564,11.3768,93.4687,94.3921,90.4146
4077636,18.7605,14.3962,10.48,91.6507,94.5844,95.2683
2229613,18.6368,10.8388,9.2219,99.774,98.7275,91.3454
2232416,17.2829,12.5045,9.2463,92.1935,94.3177,94.6385
4331375,19.058,15.5734,9.7771,92.6884,92.4609,93.3701
4301754,17.2816,15.0735,11.8599,94.4734,99.2555,88.7147
4021891,10.3779,8.104,7.0378,94.7877,96.9438,94.3062
2018163,13.8627,10.0147,7.7722,92.7469,92.4827,90.2257
4075942,14.8695,9.3727,7.6404,92.7337,93.6462,92.4863
2227015,13.0102,9.0529,7.734,93.1772,92.6933,95.7783
1503540,15.899,13.6449,7.0188,95.5199,94.3881,90.7105
1515136,16.0943,11.4164,10.171,91.5747,92.509,91.0951
2232710,18.3955,9.5079,7.6137,94.4539,91.5337,89.6207
4062887,17.2111,14.7189,9.5578,90.2825,90.0958,107.2001
4084786,11.2912,10.1972,8.9817,94.8815,95.1774,95.7646
2228887,21.1082,11.2975,9.3633,93.3557,96.3871,100.2743
4069625,18.6645,12.7857,10.1975,91.7408,94.8184,92.197
2216794,14.214,12.2538,10.3369,96.0295,95.6237,92.5172
4311003,13.9415,12.0571,10.836,90.9479,92.1974,89.6273
2236646,12.4029,11.0298,8.7913,92.4282,92.1916,92.2975
2241811,14.724,10.5045,7.2996,93.1042,92.7338,90.0967
4076696,29.936,20.2616,6.5104,89.6818,66.4923,91.3867
4341675,13.6212,12.4966,11.9033,93.112,93.8855,90.2919
1506631,15.3293,10.468,8.4478,96.0303,94.0095,90.4247
4062765,17.0023,15.1541,9.7385,92.1426,94.822,92.4867
4107096,21.1285,12.8968,11.5873,92.4143,94.8414,90.4759
1504912,29.5986,11.9126,5.7595,88.5714,76.2626,88.1094
4505804,21.146,11.2926,6.0337,89.9791,88.0078,107.5183
4072244,13.1556,9.9604,9.3274,96.2428,96.8315,93.3991
2013694,15.3893,13.2106,9.3364,92.7186,94.4445,94.3711
2239694,10.0127,9.118,8.7595,103.6825,103.2757,99.0921
1513519,19.5111,17.2707,10.5124,92.7046,93.2934,91.2396
2215508,24.9442,21.2469,8.2513,90.1921,88.1041,99.5048
4506957,22.5546,11.7849,8.0086,93.8052,93.2515,97.7717
2212415,16.682,13.6447,9.5602,93.2012,93.3482,94.9524
4068203,27.3254,16.4786,11.8669,93.0045,90.9236,92.8449
4113513,21.8665,16.468,9.875,92.5093,91.9888,92.7298
2006856,17.1247,9.4172,7.9443,91.5359,93.7156,96.2351
4115488,17.9779,15.6091,13.3368,92.4716,92.535,89.3014
4319794,20.9727,17.3699,5.2933,89.9904,87.0119,105.8759
2206858,22.0817,12.8492,11.807,90.5876,92.9639,89.8781
4083560,20.3619,18.2176,10.8559,92.2474,91.895,90.7004
2239758,24.3587,16.7365,12.6029,94.3124,93.8813,93.5771
4084280,15.6014,12.0917,9.9566,94.3566,96.4954,92.3887
4324544,16.0054,13.3614,10.1966,90.7507,92.7548,95.2297
4025568,18.5266,10.8475,9.9134,94.9606,93.7087,91.1786
2004355,27.6478,17.5052,5.0742,89.904,78.925,99.0951
7220508,19.2737,13.8181,10.2033,92.3735,94.1709,92.9098
2206790,18.1957,12.0417,4.4972,87.9394,89.7488,98.8895
2102180,12.8035,7.7814,5.9679,94.4418,98.4378,96.1581
4111068,20.8035,15.4395,11.7521,93.8011,93.5153,89.8776
4086268,19.7577,14.2518,10.9124,91.6482,92.8115,92.7357
4319797,16.6025,14.7009,12.4808,92.6785,94.0165,93.9227
4100144,17.8323,13.9465,5.4592,100.6394,95.7391,89.6126
4101709,22.2627,12.227,11.2045,91.6706,92.6261,91.3264
2016819,23.7856,19.1084,12.8599,96.0874,93.9044,91.4151
7107033,19.0974,17.3501,14.3674,90.9998,90.7458,89.6573
4116695,19.8145,11.924,9.3441,93.1093,94.5575,94.4652
2209199,11.2004,9.4855,7.3669,95.3895,97.9504,95.1644
2009437,16.2387,14.4927,9.3047,90.5593,91.9423,100.7314
8103248,16.0652,10.0526,5.2623,93.8077,91.7226,89.6484
2217136,20.0,12.6223,10.2274,94.4753,93.8475,91.6994
4511506,18.3573,10.5636,4.9955,91.7562,89.7747,101.4403
2006106,15.7704,14.0754,12.8324,89.7723,91.3066,92.0061
4115737,18.8645,15.0907,12.8849,93.2,93.5694,89.3018
2017447,19.0677,14.5153,3.9245,92.8937,82.2031,90.8068
2209977,12.1475,10.1667,4.8751,93.1259,93.8806,93.5047
4503857,10.8674,10.2839,9.482,89.4587,88.2669,92.5693
4344138,10.0609,7.3031,5.6999,94.5332,96.396,93.0144
2012664,23.3601,12.2807,7.2606,93.2183,90.446,92.4016
2006242,19.9224,11.8863,6.4555,93.7972,88.7628,90.7328
4110459,19.0946,13.1428,11.0357,93.3524,94.9309,90.7258
2208879,29.4994,8.9065,6.4036,95.7265,79.0187,92.3036
4323421,16.3049,13.0854,9.079,94.8455,95.4593,94.0369
2019266,22.4238,13.3634,9.3546,93.9201,91.9307,91.8336
1516930,19.7964,16.0113,12.9634,90.466,91.7747,91.6936
2017463,21.0986,12.9667,8.2006,92.8416,93.6273,92.5738
4330383,18.3445,14.9286,12.0294,92.2201,93.9801,90.8719
4023995,20.2662,14.0131,11.5752,92.6317,94.2973,90.5538
4320610,18.6402,10.4362,4.1948,85.3939,76.7574,92.176
2234683,24.0269,15.7249,4.1465,86.4592,73.6378,91.0069
2230157,16.4629,11.3801,7.7743,96.5397,94.2532,90.7848
4076107,18.7563,14.248,11.144,93.5549,94.4409,91.2908
2202970,18.7066,14.7491,8.821,95.3381,91.6589,95.3434
1502693,23.8974,17.8218,7.8259,93.8996,86.4145,92.8581
4079824,20.8889,13.5088,8.7724,90.2017,91.5005,105.1397
4117079,10.4672,10.0147,9.1905,103.5193,100.0378,93.0041
2204893,17.1662,14.6604,9.0517,92.8828,94.4485,92.6913
4328452,22.2528,17.8626,10.5981,92.2619,91.5384,93.4932
2215928,14.548,10.4528,9.2701,91.7075,93.4978,91.7984
2233033,21.2128,14.0831,11.7142,95.3336,93.3384,97.4532
4111299,15.4705,14.1567,13.1315,99.0224,98.3434,96.0986
4061600,17.73,12.9487,8.9286,95.7379,96.1588,90.9396
2212928,11.9077,8.7625,6.5877,94.9428,94.5201,93.5641
1514816,20.6685,12.7344,7.0594,93.5325,91.1293,90.7591
2209954,16.5255,9.5329,5.1907,93.6121,90.1085,89.7278
4071883,20.2038,12.597,11.005,93.8432,95.502,90.82
2217437,16.7498,14.6635,11.05,89.92,93.112,97.2934
4506823,16.6541,14.1072,12.3575,89.4502,92.5754,90.5473
4000967,19.5803,14.183,11.0535,92.644,94.0712,91.8571
2234708,18.0234,10.3343,4.1154,85.3795,75.9385,89.394
2210247,27.5696,16.9053,9.3843,92.199,86.4345,93.5525
2227173,15.087,12.5284,8.2059,93.8604,92.9722,95.5898
7152021,14.338,10.2695,8.4327,95.7784,94.1375,89.8906
1505296,22.1042,13.721,11.0629,92.3595,96.1625,93.1523
4114111,18.5203,15.2652,11.1939,95.0496,95.143,91.465
4061952,19.8731,12.8882,9.9943,94.8462,94.9641,92.4673
2210024,17.6795,14.6469,8.6816,90.2886,92.8233,94.3667
4304965,24.1751,12.9925,10.7026,92.6383,92.1142,91.4851
1514162,16.5604,15.3378,8.2662,89.7793,90.1934,113.0745
4000392,11.9824,11.3779,10.792,98.3329,95.9172,95.3211
4025355,11.4366,10.9064,10.1089,99.1577,97.0541,95.8602
4323150,19.1785,11.5911,10.8583,95.3832,95.5368,91.7152
2214005,9.7845,8.1423,6.9111,94.0999,94.9146,93.6562
1505513,16.6625,11.9321,7.5903,100.931,93.5531,92.0853
1503694,12.3569,8.4861,6.4156,94.3968,92.7198,90.3607
2200812,17.0256,9.044,7.7767,92.6779,91.7793,92.2057
4020054,15.153,11.3343,8.8912,96.6627,96.862,91.2944
4069094,17.9386,12.2941,9.4128,97.9405,96.2265,90.8477
4078528,14.5557,12.5228,8.6467,94.7689,94.6469,97.2848
4029192,24.0282,16.1042,12.382,93.0724,94.522,93.5349
2206610,19.6638,14.4566,11.6789,91.8286,92.9893,93.2386
2010393,18.47,12.055,10.0633,90.9728,92.5961,95.694
4084632,18.3926,10.0942,7.988,98.7954,95.3472,91.6466
7041012,20.0166,17.2553,10.5683,91.2603,92.4168,98.1303
4114617,14.8136,12.3493,11.4578,93.0754,94.709,89.7893
2235070,27.389,19.9428,8.975,91.7973,86.1774,94.4413
4021903,21.0986,13.3573,10.4013,91.8905,93.8988,94.537
4124295,19.6348,16.9772,8.3895,92.2625,90.4721,107.1159
2224214,12.0229,10.435,7.5336,91.9457,92.442,102.6758
2237462,13.8295,8.9986,7.1021,95.3792,94.7092,90.3412
2234934,19.8845,17.9632,15.0135,89.9038,90.4688,93.4203
2012594,14.5407,9.4326,6.6653,93.5654,92.7371,97.2009
7116733,14.4548,13.2851,12.488,90.2557,90.6696,93.3898
2013563,15.5414,9.111,6.9039,95.7136,93.5016,93.726
4077209,20.0903,10.8805,9.1495,94.6354,94.801,93.9
2202276,9.4449,8.402,7.2029,92.9124,93.4206,92.3528
4309715,16.4144,14.3327,10.6485,90.7764,91.4445,96.878
2206959,17.698,11.8298,10.6313,97.7001,101.0609,94.5271
4301657,18.4622,16.8178,13.7546,90.2536,91.2336,92.0118
4310229,19.9317,16.5771,14.6737,90.9299,90.9687,90.3898
1517355,22.5483,17.108,4.9131,92.7682,82.7527,90.8343
4333126,18.6551,13.7665,13.4317,93.6973,92.2411,88.8201
4022935,22.0457,12.2276,6.0215,93.0462,85.543,94.2582
4020387,17.4188,11.2795,10.0981,99.0373,98.1777,90.8703
2234776,10.5082,7.6273,5.9931,95.1513,98.416,94.1809
4311568,17.7785,13.2441,12.0627,91.624,91.7581,90.1422
2019048,17.8777,14.2761,13.6218,90.8539,92.3078,92.8572
2218791,17.4853,10.5629,7.772,96.5107,94.6553,91.4788
4304355,16.2538,10.7603,8.2278,96.3285,96.336,93.9397
4502541,18.7677,14.9932,4.2387,101.3148,87.0114,90.1555
1507485,19.5376,15.2579,11.9964,91.3418,92.761,92.6568
4301360,18.2253,14.1793,11.5219,92.6809,95.9164,90.2432
4030215,18.8805,13.416,6.5529,93.2228,89.1921,89.6836
1520303,16.3479,10.5907,8.9199,96.8428,101.4203,92.6269
4027681,18.9008,14.1313,11.2992,91.3005,92.9004,92.6013
2005072,22.3977,13.7806,11.7008,91.8309,93.173,90.8026
4344171,13.5616,9.0462,6.8217,93.1465,95.7702,92.4617
4026497,34.7711,14.7369,5.9485,89.9044,61.1215,96.5262
4064371,23.7035,11.3014,9.1478,91.8893,92.9935,99.0977
7200664,17.6168,13.2055,10.78,91.8849,93.5832,91.1762
2210511,19.0426,16.4512,12.7571,91.7847,92.4599,91.3512
4306387,13.8672,12.8854,11.7374,97.9554,96.8947,96.6793
4069592,18.3208,15.4067,12.3507,91.438,92.7078,91.6891
2214371,14.1805,8.6006,6.6509,94.6829,94.2013,89.7427
4114990,18.2524,14.1887,8.1865,93.1683,92.7555,92.9496
2020054,11.2788,8.8656,6.6927,94.6337,97.8822,92.0797
2011704,8.8541,6.927,5.2104,94.948,96.272,93.754
8100627,19.4602,16.742,10.4596,92.0694,92.485,97.0874
2240045,16.5431,13.6952,7.0227,92.7328,89.4021,106.834
4319889,14.733,13.2513,9.8213,93.5303,93.9538,91.1345
1514820,19.7221,13.7439,11.1672,92.8905,94.8375,91.8864
4305916,20.0905,14.3184,12.4446,93.4977,93.8066,92.746
2006291,11.088,9.4432,6.4239,95.2199,96.5541,91.26
4323418,19.514,13.037,8.8984,91.8054,95.8259,93.121
4505771,12.2473,8.6643,5.4544,96.0728,94.6648,96.8198
4071509,18.2298,14.9476,12.2973,91.4745,92.6357,92.0139
2236226,19.8663,8.8942,5.6137,97.6659,90.6562,90.9101
2215831,8.2959,6.7392,5.7095,94.6483,93.3921,93.6465
2235387,16.9986,15.091,14.2224,90.7464,92.4395,91.8885
4325980,22.1834,16.2776,13.0507,94.9203,96.1887,93.5218
4111910,20.1506,16.0063,14.7753,92.4093,92.0051,91.4095
4068211,22.8601,12.6428,10.2705,96.0146,93.9261,89.8485
4085236,19.5601,15.9122,12.537,90.4766,92.4583,92.3946
2236047,19.5005,15.7568,11.0717,94.6959,97.2678,93.126
4324188,22.9227,13.5212,12.2244,95.9788,94.9377,91.1457
4336101,16.9077,14.4874,8.2766,91.8988,91.5283,97.9133
4116706,13.7956,11.741,10.9461,95.1623,93.573,91.4768
4319902,19.9412,17.0584,13.5936,91.0313,91.5467,90.7169
4024902,22.0967,17.6247,10.9993,93.4412,92.9487,91.2641
1506644,16.0453,10.1082,8.6279,91.4743,96.1874,93.917
4320267,21.7703,13.3453,11.8037,93.3726,94.835,90.3819
4332328,18.096,9.6361,8.7353,98.696,95.7715,89.7875
4025802,25.2671,15.4521,9.6655,92.747,91.2389,94.1687
2004259,21.1222,16.6103,10.6707,93.2828,93.9547,94.3608
4077538,20.5854,16.9442,12.3878,90.5803,91.7623,96.8639
4061471,15.8788,13.8468,12.7939,93.8878,93.1909,94.5041
4328783,19.6969,13.9948,10.0921,90.2278,92.2376,102.2369
2213460,19.4182,9.6957,6.4788,92.868,92.9563,91.0071
4063114,19.0648,14.0689,10.941,92.04,93.3152,93.8241
2100713,14.1103,9.0966,5.8802,95.7226,93.8503,89.8932
4114596,14.7016,12.3001,11.5571,93.8738,95.4419,89.3798
1540477,16.7681,10.9089,8.1033,95.6143,93.4666,92.6901
4310711,25.7714,16.6855,9.4535,92.519,89.3847,96.4652
4323799,20.2469,13.5283,11.6855,92.8296,96.2358,92.4744
4113790,18.867,16.8485,14.8377,93.1563,90.9176,90.4133
4025547,15.7425,13.7031,12.2311,94.4051,93.9685,94.8631
2214891,17.4117,13.4935,8.917,95.3884,95.7265,95.3294
4070287,18.0382,16.7511,9.341,94.5221,91.7671,92.1462
4062678,17.421,12.6009,10.7442,95.167,95.7656,94.918
4344848,13.8788,8.3345,7.2262,93.6109,93.7046,92.669
4072708,20.1174,14.5998,10.8871,92.9503,94.1776,92.6363
2203350,16.3447,9.0694,6.4749,94.6995,94.094,101.3866
4101353,21.9307,14.1246,12.5988,93.6904,93.8584,91.1904
2230062,25.3623,17.5776,9.9259,94.3129,93.0095,93.8609
4077286,17.2115,14.9706,10.368,89.7366,92.4101,98.8007
4322859,22.3418,13.8771,10.8136,93.7007,95.0582,90.7001
4072457,19.0672,14.8854,10.0908,91.0631,93.652,95.9657
4028033,19.5713,15.0628,9.8565,94.7891,93.349,93.1355
1504173,15.196,13.1101,10.8584,96.2618,95.9481,94.5858
2216142,28.4192,15.0025,8.4909,93.0026,87.3528,92.1066
2208953,16.2537,12.98,10.6184,99.6668,100.0226,89.852
4076430,18.9494,15.783,11.5244,93.5584,94.808,90.1508
4074028,19.2741,15.1046,11.0762,91.8456,93.0708,92.7099
2212092,17.0707,11.0477,7.5269,94.8789,93.7628,92.1543
2220734,28.71,11.3066,6.7104,95.21,84.6209,90.5101
4327316,19.5556,16.3171,14.4721,92.2627,91.3512,90.8132
2227458,12.2746,8.2982,6.2896,93.5058,95.302,91.3262
4331363,21.0253,14.9505,11.7587,92.9816,93.3172,91.3215
4508081,11.8858,8.2527,6.637,93.2022,93.2968,91.0256
4328291,20.8977,17.513,13.1471,92.492,92.0133,95.2883
4340949,22.3561,20.3596,14.4245,93.934,91.1161,90.7123
1516448,14.6681,12.1013,8.3081,97.5322,96.8381,91.6717
4067432,23.4806,17.3948,11.9899,93.6446,91.835,92.4275
4079532,21.5948,18.0413,13.526,94.1059,92.7532,91.3418
4500687,23.2598,16.6451,9.9916,91.85,92.2364,94.2176
2235203,11.9871,10.1939,7.7535,93.3267,92.2098,91.6546
2213590,20.2527,13.3274,10.4138,92.0347,94.0857,91.8073
4108133,15.7162,13.591,12.3404,90.812,92.5571,90.8517
4027660,22.0357,17.0438,10.9743,91.9689,92.4079,96.045
2014441,13.5439,9.6557,7.7596,94.4692,98.0262,95.1218
1507831,18.7641,13.4568,10.8713,93.7329,95.9905,91.3117
4073552,21.8004,17.3129,11.7204,91.843,92.587,97.649
2203870,16.6763,13.198,9.5701,95.1881,96.5069,91.2359
1502509,16.5358,12.3155,10.1171,94.5445,97.5779,92.0668
2201598,20.9662,11.2499,8.6437,91.6307,92.2791,99.2308
4312433,14.5057,11.6903,8.4668,91.967,92.2336,99.2568
4105647,16.7241,13.8487,9.4319,94.8749,96.8752,90.4675
4111689,23.1275,10.741,7.8189,91.0775,95.6539,102.4274
4069131,20.1588,12.8365,10.6791,90.9181,93.5759,92.0558
4509748,22.8852,17.4961,10.9586,93.023,91.9643,92.7604
4336464,20.4921,16.2258,10.2089,92.5327,93.2231,94.4683
4320885,15.574,12.7818,11.204,97.7602,98.0629,90.0694
7200374,14.8016,14.0345,7.8308,96.3787,91.2038,115.9834
4122945,11.1632,10.2389,8.211,92.6486,92.7881,96.7796
4110439,20.0676,12.001,7.1986,92.0091,88.6581,90.5197
4001257,19.8273,16.8474,10.503,90.3367,91.8199,98.5892
2102346,18.2434,14.1929,11.6423,91.1206,93.3794,91.9599
4106061,25.1964,13.4933,11.7363,90.4675,90.1911,92.4176
4335928,20.0831,15.2468,12.554,91.8411,95.5781,90.1819
2236013,19.1433,14.784,10.3579,93.3512,95.3755,91.9873
2003103,20.8653,6.7348,5.3851,93.6874,97.501,94.2724
4116828,14.1202,9.1438,4.8739,93.3287,92.795,96.2448
2236493,15.9049,13.7623,10.2332,90.6054,93.7587,95.4472
1505044,21.1267,13.7227,11.5885,91.5949,93.8333,90.4625
4507304,22.6564,19.9558,9.1815,90.9129,91.5905,90.5503
4311399,19.2735,13.1612,11.4284,98.2597,92.8626,89.6704
2003621,24.2365,16.0851,5.9014,96.0441,80.3254,95.4757
4111231,15.9859,13.5111,8.493,92.5752,90.7177,100.9851
4513307,16.8813,9.8744,5.6704,90.982,88.4421,92.5537
4062117,19.0592,15.4322,12.0148,93.4231,93.6898,89.7288
4503712,18.4434,15.6706,10.0945,92.47,92.735,92.631
2215141,20.5344,15.2537,11.5318,91.0715,93.5695,93.9487
4314394,15.9042,9.744,7.6413,95.619,99.1486,101.4539
4336225,17.4594,15.1091,9.7596,92.837,94.6039,90.4628
4104978,18.015,15.9407,10.4385,89.8146,91.6673,99.9578
2225432,15.927,9.9742,3.9025,78.834,73.1553,87.3554
2211824,16.8999,13.0459,8.8721,92.8898,91.3164,105.8775
4067359,23.066,17.2685,11.0744,93.1834,91.6729,93.128
4021066,12.6517,11.7288,7.045,92.1014,90.0586,102.6602
1503229,12.1545,12.3273,12.0836,107.2944,101.4672,95.6374
4506288,13.2226,9.1552,7.2773,93.0132,92.7017,90.7671
1506132,19.9211,13.3366,12.0828,93.1882,95.9041,94.3244
2235077,19.8568,13.0927,10.655,94.4075,94.316,92.1548
4104539,25.8195,12.9151,11.0121,92.9035,94.277,93.0175
4329765,18.9305,12.2483,10.8173,90.8625,93.2172,90.4159
4505068,25.6391,16.7828,10.4834,92.4781,89.879,94.2433
4116712,12.6932,11.8084,11.3527,99.7182,97.6631,92.123
1516063,12.2015,10.4188,8.2348,92.9254,92.32,89.9299
4321201,17.3407,14.5753,7.8048,94.8093,92.8559,91.4781
4115034,15.7569,13.1106,9.6616,91.1139,91.3081,101.2795
4336522,22.7559,13.9075,12.7681,94.2173,93.9452,90.1912
2217135,25.9835,13.3373,11.8764,92.2635,91.2252,90.3646
1503464,14.4475,12.0126,8.5182,92.9803,92.7716,93.2169
2217090,13.4282,9.5599,6.8081,92.8956,92.0051,97.7198
1544558,15.4795,13.1195,7.6081,95.7493,92.2284,95.7265
4500820,17.1327,12.6039,10.0157,94.7434,97.7436,91.6378
4086066,25.0485,15.3309,9.1484,93.1575,91.9843,92.5645
7208914,19.494,14.2816,12.7837,91.8652,93.6823,91.5187
4316107,23.3066,14.6187,12.9851,91.6218,92.7818,89.8117
4304804,18.8779,15.9954,13.7988,90.6674,90.7167,91.6559
4079440,17.0161,11.7896,9.0607,94.5006,95.7706,92.4228
2001827,24.0608,17.233,8.5464,93.578,97.0429,94.1562
1512888,16.0829,12.09,10.9584,94.9667,96.2096,90.9045
1101074,19.0865,14.9265,11.8674,92.0707,95.3716,91.5417
4302030,13.2012,10.2286,5.2877,93.7462,95.0281,89.3933
2215811,13.3557,10.2368,5.8419,91.204,91.1346,95.5455
4075427,16.3053,12.7735,8.5102,95.2135,95.1081,93.8482
2005622,14.0602,9.6373,7.3517,94.4792,92.879,90.4363
7003782,23.1251,15.7987,12.2186,93.3835,92.764,90.5555
4313382,15.7783,9.0156,7.6653,92.8826,92.6624,92.7911
4307239,22.361,16.6217,10.2023,97.3489,92.8682,95.6584
1516591,17.3451,12.8753,11.538,91.9086,95.0156,92.6624
4304742,19.1296,16.6248,12.7538,91.5566,92.0776,91.0226
4330945,24.1124,17.7135,8.6195,95.3792,88.3606,102.2026
2228107,21.6696,12.5347,8.0812,93.8124,92.8128,93.9369
4313473,18.9738,15.9991,11.348,92.7839,93.135,92.9968
1503757,18.7385,12.9571,6.2022,94.8484,90.1235,92.5717
1517747,20.54,16.7597,11.7522,91.0192,91.8019,94.7087
2228528,15.0821,9.0914,7.0782,92.7255,91.4869,90.2554
2006087,20.3305,17.8333,11.2669,90.529,91.5594,94.4281
4502032,11.5213,11.5901,10.9652,104.5372,101.2175,100.8092
4110037,19.5065,15.7847,8.8537,94.6492,90.4319,95.6626
1507489,28.3151,14.0677,7.2088,93.6155,84.4679,93.5928
4082162,15.3736,14.2596,12.9934,94.2674,94.1483,98.5428
2208975,17.2485,13.5662,8.6519,94.7973,95.5443,91.7371
2013807,27.7676,11.8594,4.2537,93.6215,60.0016,93.3039
2214138,21.7033,16.9485,9.8363,91.8291,92.2043,94.3237
2219907,20.5567,9.904,6.3656,93.9022,95.0405,96.4587
1518424,17.02,14.614,13.8378,93.4898,88.9479,90.8402
4320065,15.0924,11.8555,10.6002,93.1122,95.4592,90.782
2013518,16.9574,11.5105,7.3354,92.3819,90.301,94.3594
4076235,16.287,13.6783,10.3975,91.692,94.4047,95.1673
4079303,19.0161,15.082,10.9751,94.762,95.7581,90.9351
1503605,21.0571,14.0435,10.3909,92.504,92.6798,93.0146
4078254,14.9248,12.3488,8.5028,96.1639,97.1848,90.226
4315587,13.5969,12.0847,11.4452,93.1393,92.4279,89.5002
4000825,15.3099,10.3791,8.7598,93.9198,94.6204,91.3584
4074061,22.0439,14.4024,13.1025,91.5714,93.6783,92.641
7216125,14.0003,9.3762,5.2849,93.3004,93.5658,96.884
8100400,16.7454,10.4792,6.0777,95.4474,91.7187,93.8951
4340916,15.7422,11.7982,9.5078,97.5239,98.612,91.4796
2017843,19.9599,13.4143,12.2698,92.4779,93.1875,90.593
2215634,20.7736,13.9572,9.5266,93.373,92.6559,93.6188
1517285,16.8516,13.4791,6.3654,93.8314,92.3598,89.0721
2005724,18.7984,14.7151,9.8369,89.8382,91.4833,102.833
4334775,18.2266,12.4076,9.6737,93.0448,95.5114,91.6906
1514930,19.995,11.7068,6.2732,96.0562,91.5687,91.6181
4030837,16.2653,13.7496,7.962,99.6495,100.3538,89.5064
1519100,14.0144,9.1749,7.2365,94.987,94.7246,92.3675
4338013,14.7226,11.1452,8.0221,93.4784,92.7235,91.3163
4101408,18.0213,12.423,10.5858,92.1986,94.6167,92.9125
7210594,19.522,19.2514,14.3032,100.5371,90.7874,96.7038
4315139,20.4994,16.6891,10.9407,91.9685,91.6129,94.6412
4314687,19.6296,17.1933,10.5181,92.1506,92.4111,94.7157
2219991,17.6462,11.4515,8.9032,99.8714,96.1516,90.054
4086712,17.2935,15.2556,9.4443,95.1455,92.562,93.1481
4084243,19.9154,17.1773,10.3684,90.5235,92.6845,98.7225
4072115,12.975,12.25,11.4032,102.322,99.7479,98.4167
4101613,14.8603,11.1408,8.9066,99.0634,96.5915,90.451
4060605,15.5307,11.5124,9.1506,92.869,94.9165,91.9643
4335347,18.1026,14.3864,9.4101,96.096,92.5459,93.0726
4505095,15.1103,11.4216,7.2647,96.1986,93.905,93.759
4502740,20.8303,12.6865,11.9177,95.2795,94.2329,91.0603
4108841,24.6005,17.2617,7.2677,96.8078,84.7566,94.2401
4502051,19.8071,13.0047,10.6337,93.0959,93.3078,91.5237
4109730,23.315,14.5375,9.7345,94.2304,92.986,92.1158
1506111,12.5159,11.8784,11.2567,103.1765,100.3451,96.2903
2235277,18.6494,16.037,12.297,97.0093,96.0947,90.0386
2235702,15.4124,10.8011,6.4319,92.6296,91.1108,91.693
1512763,18.2175,12.3471,9.8981,93.2437,95.773,92.6007
2212077,17.5444,15.7592,9.1726,92.008,92.4322,94.5323
1534095,25.259,14.7937,8.0406,92.419,86.3626,95.3593
1516422,14.4519,10.6869,8.2922,92.8209,93.1854,92.482
1506174,18.7614,14.7816,11.0804,92.833,95.442,91.2994
4331747,17.6734,11.9861,9.1181,95.3719,96.6657,92.4909
4024050,19.5671,13.6091,9.27,98.0543,93.2461,93.4544
7100794,21.2566,13.5572,11.3959,93.3292,93.5547,90.1656
4328106,26.5163,12.9113,7.9228,96.3793,88.532,91.3338
4513552,21.1632,17.0411,5.6269,83.3774,85.6928,93.7331
4502859,15.3751,12.8055,10.4194,95.7187,95.8673,96.3403
4118723,20.1932,11.5038,7.3922,94.5797,91.872,91.7221
4075828,17.9301,11.1915,9.8385,97.3806,95.5256,91.5243
4308519,14.3799,13.1863,12.0904,104.6633,102.5796,96.9465
2019151,19.1406,16.841,10.0646,93.7153,93.6368,94.3652
7218386,20.1445,16.6157,10.852,92.6751,92.0115,95.7677
4340780,19.9845,18.4924,16.519,91.71,88.8198,87.7708
4105724,20.1142,14.979,6.423,86.9491,89.7064,96.5289
4306319,17.9361,13.1645,8.669,94.3715,96.7332,92.7295
1516008,11.117,9.8264,8.1496,93.9403,93.464,92.7494
7208714,19.2804,11.5876,5.5754,99.3575,92.7103,93.8959
2201155,14.6704,9.6278,7.278,93.0963,91.9348,92.7087
4079249,18.2425,11.1765,8.9262,97.5833,96.1157,93.0343
4338347,25.6367,16.3237,10.1328,93.0094,90.2816,93.8284
1519666,19.2417,17.0495,9.8627,92.4734,93.4247,92.4122
2005682,19.9587,16.8452,7.8083,93.5133,90.8066,96.9437
2238381,14.7556,13.351,6.6345,95.0951,90.913,97.8318
7154539,14.0372,10.0164,7.2368,93.972,93.2676,90.9105
4305210,14.6165,10.6946,8.5522,93.7766,93.5239,92.0
4308537,17.9801,14.1419,10.8662,94.1971,97.6108,90.0365
4501080,19.1402,15.3841,10.6353,92.7755,95.6669,92.2803
2234349,20.3791,9.4363,7.5013,97.9714,92.977,93.9632
2214149,16.4275,13.5811,7.769,94.1333,91.7383,101.0195
4075216,17.9285,14.2072,10.998,92.5594,92.8715,95.7698
1518126,18.439,10.148,8.6844,94.2137,94.4438,90.7727
2017936,25.8966,14.3834,12.3518,92.4491,95.0535,94.2732
4507582,14.9153,13.5377,7.6494,94.5618,93.1724,90.1497
2227279,18.621,13.4015,7.3526,93.6733,90.7476,95.1399
4065534,19.7617,15.2771,10.3682,92.1336,92.4096,93.893
4107550,17.6867,14.8336,11.4598,90.6256,92.3515,94.1326
4022039,22.9506,16.6236,13.5256,94.1975,95.2056,93.0787
2200978,21.2593,13.2472,9.5724,93.5147,93.0123,93.8004
4504107,21.4994,18.3668,11.4267,90.4053,91.6724,94.4652
2014694,18.0269,11.548,9.5106,93.023,94.9624,91.2923
7037516,16.2601,13.1062,12.3625,89.8376,92.5361,91.4457
1515834,17.3301,15.7273,9.2581,91.4532,92.8898,93.5658
4332320,19.1861,10.5973,8.4603,94.964,92.5669,98.6252
7021511,18.6195,17.657,11.9016,94.3807,92.0877,93.9692
4077178,21.6613,16.639,8.2364,95.2763,93.7576,95.9647
