name,sgnum,numpeaks
7153229,2,71
4324442,2,38
1504920,4,38
4508105,2,18
2229630,4,36
2235910,4,24
7217012,4,46
2201332,4,79
4078315,14,14
7016852,2,26
7219235,14,32
4031934,2,15
2223503,14,13
4021371,11,22
4507993,2,11
4070237,2,52
7100664,1,40
1507157,2,50
2213530,4,29
7203295,14,34
7216293,2,41
2213143,14,18
1543803,2,51
4027609,18,6
4028712,19,23
7152154,2,83
7224882,19,15
4505188,14,23
4111801,2,39
2018149,19,23
2213489,2,28
4066408,14,32
4061217,2,106
2221528,2,35
4029652,2,43
7155039,4,16
2100841,205,7
7054625,152,20
2236548,57,18
7203374,2,26
4020895,9,22
7116536,2,27
2231003,2,33
7109310,2,55
8000146,2,38
4027406,4,31
4301598,14,33
1502249,4,16
7225195,2,43
4020998,4,31
7152278,19,21
4084137,2,58
1516169,12,33
4077849,2,92
4031856,4,19
1507115,2,113
7154917,19,76
1506951,4,34
4025769,14,40
4000471,2,18
7153349,2,79
7209248,4,17
1503750,4,33
7020453,2,35
4066472,2,66
2239272,2,34
2217667,2,37
4121147,14,50
2100666,14,15
2300456,4,30
4061498,2,59
4025110,2,47
2234442,19,63
2216524,2,21
4072434,4,51
2209986,19,24
2201656,14,21
4026159,4,39
7213410,2,50
4505311,2,28
4029376,29,13
2224322,2,20
7224061,2,20
2217374,2,23
7106947,14,39
1508785,2,96
1513509,4,73
7036496,15,25
2014075,19,28
4024831,4,36
4082164,2,29
4030839,1,39
4029346,2,46
2203033,2,30
7100673,7,17
4023637,4,23
4508021,14,10
4062861,14,46
4322301,2,27
4063646,2,67
2215601,19,21
7150363,14,61
4030669,19,27
1503553,14,42
2209253,2,37
4066786,2,46
1513487,2,26
4026402,2,39
2013721,10,22
2237200,2,14
4083212,2,80
7117258,2,14
4061578,18,9
2231203,14,81
7206365,2,35
7151833,4,29
7154420,14,67
4022864,2,34
4508646,60,8
7116788,14,31
2010804,4,32
4077738,1,23
7151857,4,30
2232426,2,74
2213979,18,12
4501920,2,20
2225517,4,26
2013457,33,10
4025618,14,20
4021521,2,32
1503109,2,46
4505532,33,5
2017778,2,25
1514868,4,16
1517179,19,36
1507261,4,27
7151902,4,23
4020237,14,68
7050960,2,64
1506475,14,62
5000159,14,14
4026189,2,33
2102942,14,39
2104162,19,30
7209725,4,38
2225148,14,26
7117268,2,22
2001327,2,24
4071898,4,38
7040122,19,25
1505973,19,58
4022631,4,29
4066776,4,28
4026175,19,31
2236564,4,69
2100677,42,11
2004694,14,29
4071556,14,36
4026436,2,41
2210586,14,25
2005371,31,20
1503746,2,58
7113668,1,28
2100237,19,25
2241714,2,18
2210673,2,31
7102983,2,46
1512311,14,16
2240622,4,25
2009376,4,22
2241627,14,11
2210907,2,14
1504336,2,26
7219508,2,41
7109044,33,8
4075498,2,91
2103642,14,13
7000429,2,26
7153372,2,52
7214412,2,17
2102119,2,13
2010023,14,32
4067727,2,58
4029524,19,21
7224724,14,64
2009687,19,29
7112222,2,36
2239953,14,20
2225708,2,24
7223231,2,34
4021822,14,49
4025868,1,45
2213253,2,83
7217457,14,35
2203666,14,19
4031517,4,38
2219379,14,8
2201001,14,30
2009046,14,30
4083115,96,32
2102120,1,12
4507014,2,25
4025403,19,25
2208251,2,19
7206879,7,22
4104553,2,55
4300036,2,57
4077979,4,19
7117263,2,42
7152303,4,20
7201810,2,104
2238328,14,17
4023556,33,8
4068383,2,79
2237951,2,98
2000970,9,45
2234463,14,35
2231557,14,35
4083296,2,98
2010255,2,21
4028905,2,33
7208573,1,24
7151154,4,45
7154444,62,16
2019247,14,24
4084408,2,96
4024693,4,52
2235417,2,19
2210376,14,26
4083711,2,91
7107342,4,46
7208692,2,55
7208191,2,13
4100614,19,32
2015142,2,50
2235134,2,34
2231058,2,38
4083203,2,47
4085748,2,49
4073354,2,26
2011752,14,13
4320594,2,66
4071575,4,53
7225975,14,34
2230935,4,27
7111111,2,37
4081241,14,45
2224368,14,16
4110683,14,17
2105153,33,12
2006066,145,24
2003451,2,40
2100994,2,97
2015289,14,25
7152953,4,49
9011123,18,9
7103404,14,7
1512223,15,16
2218096,14,57
2233483,2,24
4026291,4,20
4068979,2,33
7152880,14,26
4118124,4,62
7212505,14,15
4503950,2,30
8101775,14,66
7152977,4,48
7212449,7,16
7153389,19,29
4508987,2,20
7150669,4,51
2204739,4,18
4073173,2,78
1505471,33,10
7150327,14,23
2009588,2,36
4505801,2,69
4020539,4,31
2208803,19,30
4071061,2,55
7151832,4,23
1519948,19,11
7052141,145,32
4070648,2,128
2017829,4,27
2105150,33,12
2016642,14,74
7155126,2,32
7001920,14,42
7154592,2,27
2003921,19,25
2202813,2,9
4508435,14,26
4501615,19,29
2203342,1,25
7152122,4,28
7150888,1,25
2234064,14,36
7218456,14,56
1506648,19,33
7215820,2,53
7226141,2,23
4329827,14,21
7010704,14,25
1100276,2,61
1504706,14,42
2211262,2,22
4504936,14,29
1516748,14,26
4061654,14,58
4124723,14,26
4070023,2,59
7106433,19,30
2200195,2,37
4074900,4,73
2239573,4,36
4022377,2,32
2001179,2,40
2006767,2,20
4021052,14,47
4028512,14,10
4083021,4,49
4322428,14,23
7105525,19,17
4024208,2,48
2205341,2,36
4022665,4,19
4022506,14,22
2235623,2,16
2011291,4,40
2105085,2,20
1514255,2,101
1506940,2,29
2013889,1,18
7219809,14,40
2216372,4,16
2233017,14,28
2241129,14,16
1542652,2,31
2009129,4,25
4028586,14,27
4510612,14,18
2000821,14,7
2010290,33,3
4340600,2,71
7002017,14,60
2015476,4,56
4068647,4,27
4068987,14,13
4065116,2,36
2204732,2,12
2215642,14,15
1503865,2,16
7111102,4,32
2237962,2,15
4031071,4,44
7204351,4,50
2221242,2,24
7153936,14,12
2203177,2,54
4075962,19,47
2217870,2,28
2104247,4,22
4025197,29,14
4320727,2,15
2215480,5,29
1540618,2,38
4021408,14,32
1542930,2,42
4021802,2,92
2212630,14,59
7212900,18,7
4083045,2,91
4506270,14,22
7207556,33,6
7154345,4,34
9011124,18,9
5000067,19,12
8103659,29,15
7028988,14,20
7152484,19,41
2215193,14,21
7150673,2,44
2005568,13,3
7054652,2,17
7218773,2,16
2231959,19,26
7100432,1,28
7052220,2,16
1514601,2,39
1506946,4,43
2009254,4,17
2240172,19,29
7216708,14,28
2221754,2,22
1506737,14,17
7223232,2,28
4027482,2,42
7153423,2,37
7153455,19,46
7212175,14,43
4025738,4,33
2212167,19,37
4029185,2,65
7206680,14,25
2011709,2,15
4026345,2,96
2240974,4,13
4023036,2,23
4020087,14,37
4513464,2,16
4504540,14,24
4021708,4,25
4022630,14,41
1504305,4,42
2228149,2,17
1513438,14,22
4072885,14,51
4031127,1,80
2212235,14,37
1516633,5,39
4029644,14,20
2236881,2,19
2005841,13,48
2206997,2,25
4509407,2,29
7052536,1,43
4503840,2,11
4023764,14,39
2310118,14,15
1516089,14,34
1505960,14,47
1501831,1,21
1505531,4,55
7150550,2,43
7208134,2,27
4105418,2,14
4081465,2,34
4320854,2,28
1516091,2,38
2237396,2,30
1503942,2,27
2230282,2,33
2102064,14,42
4120035,2,29
2009900,1,20
1506864,14,59
1501675,14,61
4029222,33,12
7152768,4,40
4078828,4,52
4329660,14,34
4500415,14,15
4501567,4,19
4029658,14,68
4078176,4,37
2217839,4,16
7206368,15,8
7104147,19,13
2230532,4,36
4027717,4,65
4023688,2,41
2005769,19,20
4022789,2,59
4324922,62,28
4102221,14,21
2228298,14,25
7211564,33,17
2215104,14,27
4023684,14,15
2228692,2,30
2212493,14,28
7212658,2,40
4102392,2,24
2206536,14,30
4119386,4,31
4024485,2,39
7215634,4,31
2207280,14,19
2218156,14,23
4021611,2,24
4504003,14,39
1542658,2,45
7204919,2,49
1507707,14,14
4001142,14,38
2220159,2,39
2223233,2,80
2004613,2,24
7201324,14,47
4030022,2,74
7015473,2,30
2224944,14,27
4066098,2,101
2241039,19,46
7117150,4,37
7224886,19,30
2102162,20,22
2233299,14,17
2235552,2,20
4503825,2,19
4020912,14,21
7150297,2,72
2011892,2,21
7217795,4,15
4027471,4,19
4074999,2,23
2236968,14,16
7100848,14,13
2225094,1,47
4082730,2,103
4024947,4,49
4083912,2,30
1506537,2,70
2207419,2,18
4065001,14,29
1502576,4,46
2213054,14,34
4060778,2,27
2204560,4,36
4501605,33,11
4075501,2,64
4508672,19,64
4025879,2,17
4022989,4,28
4112230,2,25
2015511,14,23
4113908,2,29
2236729,2,30
2014556,2,21
7151121,2,44
4082336,2,51
4020189,2,29
7150275,2,34
4067368,2,56
7151045,19,40
4025598,4,31
1504983,4,65
7202803,5,45
2231484,2,34
1540376,4,8
4502292,5,35
2003675,161,44
4083730,2,43
7151027,2,13
2226551,2,33
4075815,2,101
5000049,57,9
7000071,2,36
1540507,14,11
2009671,2,28
7153818,4,20
2233537,19,38
2010831,19,50
1503491,2,31
4026810,14,49
7225196,14,35
7206018,14,27
7152912,2,42
2008825,14,23
4072589,2,58
2011863,4,33
1503135,2,33
2223319,2,52
7223346,2,23
4083196,2,64
4503625,4,22
4504516,2,60
2230680,1,38
4023236,2,109
4115757,2,13
7150837,14,35
4066858,2,82
2201781,1,39
4030930,4,28
1507030,2,35
4023606,19,33
1516365,7,25
4068706,13,39
7214504,14,25
4508670,60,22
1502478,4,21
2241813,14,18
2201459,14,66
7001114,2,48
2009029,4,51
4024861,14,22
4118866,1,28
2018208,14,69
1515084,14,30
2235211,19,26
2211957,2,34
2013375,4,15
2105094,14,24
2013888,4,28
2204793,4,46
1507184,4,20
2013350,14,20
1506052,4,73
1505395,2,41
2105099,14,23
4070675,2,26
4064554,19,39
2208765,14,14
4020784,2,24
2240962,14,8
4021811,2,86
4061815,2,94
1508430,15,44
4500395,18,18
4031151,1,59
2011508,33,10
4080411,2,29
1517387,2,29
2019190,2,36
4330185,14,18
1517232,4,17
7201186,14,18
1517379,4,41
4080584,2,61
4511722,31,32
4083473,2,79
7103804,2,47
8102598,19,35
1507716,4,37
4020035,11,86
2203920,14,27
7201290,2,10
7204664,2,33
2102074,4,21
7208529,14,29
2240069,14,24
7150965,14,17
4081559,2,66
4028364,2,29
2230685,4,22
2209869,2,22
2209341,2,101
7153203,4,59
4081765,2,66
4024515,2,27
7205432,14,44
1504617,2,74
4062335,2,104
4026643,33,9
2206085,14,35
4024031,14,16
7115863,14,21
7016058,2,73
7101970,14,19
7206640,18,7
2004795,2,44
2240558,14,31
2105104,19,24
2222127,2,41
4501308,60,13
1507839,4,26
4104440,11,11
8102301,15,14
2014162,46,13
2202134,14,37
2018313,15,21
7225858,9,18
4085356,18,9
7104307,2,49
7053638,9,24
8100785,2,60
7220019,14,65
2001268,4,26
4501702,61,6
2224624,14,34
2105851,19,15
1515881,4,29
4025955,2,28
2212550,19,26
2006725,14,19
2019946,19,29
4028763,2,22
2006723,4,35
2016292,2,32
2000624,2,53
4026203,1,60
4120464,4,38
4062899,2,81
2236814,14,6
1506542,2,49
7152209,18,21
2210168,2,29
2104100,29,18
2015274,2,34
2212411,14,32
4031288,14,39
2007420,61,21
2103022,2,30
7153244,2,41
4115818,2,20
2105696,14,18
4063883,2,70
4020031,2,51
2226304,14,24
7029331,34,5
4075915,2,84
1516607,19,70
2011762,4,10
2221416,2,34
2206302,14,48
1513557,15,34
2204572,14,17
4513042,4,24
4028577,2,36
2240539,2,35
4029604,4,77
7151464,4,41
4028157,4,22
4030028,1,70
4114720,4,24
2200004,4,48
4500216,14,15
2018228,2,13
7113329,2,18
4081634,7,59
4102813,1,36
4028172,2,14
1504024,2,51
1505528,14,17
7226440,2,17
4026489,4,37
7154399,2,34
2000326,4,19
4026348,14,17
7202170,2,25
4025061,2,50
1507715,2,24
7219319,144,12
7209202,2,68
4025293,2,20
4023110,4,33
2231893,2,11
4025173,14,32
2020587,4,35
2219034,14,23
4319626,14,12
4507997,2,12
4078191,2,39
4342361,33,39
2221624,14,16
7151259,62,3
7152888,2,31
4115758,2,13
1517489,33,10
2223360,19,41
4029842,2,28
7014582,2,31
2238705,1,59
7204920,14,36
2210911,2,12
2310122,14,15
1502471,4,30
2210420,2,19
2229856,2,20
7215206,2,24
2203733,14,17
1505113,2,19
7021993,146,13
7007667,2,9
7213816,14,22
2233420,4,36
1518837,15,51
4023305,18,34
4073618,2,73
2236500,4,26
4505215,18,8
1505342,4,32
7206735,4,27
7005171,2,17
2107965,14,8
1503380,2,52
2229769,15,57
4027873,2,42
4344171,14,27
7115541,4,21
7153281,4,36
4026208,4,24
9011125,18,9
4107659,4,57
2001736,18,17
7151059,2,30
4028560,2,49
4075985,13,21
2231295,2,17
4062606,14,31
4064198,2,103
4025266,14,15
4085351,2,65
2219136,4,41
4083308,2,92
7108414,2,26
2201899,2,33
4106004,14,37
2222340,2,47
2004735,2,37
4066184,2,69
4023268,2,28
2103836,2,13
2015994,14,8
2007121,2,30
4025805,2,17
4114974,14,29
4022949,2,31
2203329,2,25
7225140,2,17
4502683,2,21
1517457,2,34
4029207,2,70
4505820,2,11
2310146,14,9
7154424,4,57
2233232,33,7
2003103,4,16
2003947,2,47
4506579,1,2
4116667,2,25
4024120,2,25
2018531,2,42
7214420,60,7
2222819,19,27
7100977,4,20
7151068,14,23
7218900,14,15
2228356,14,26
4310493,2,34
2105152,33,12
2203207,19,12
4077971,2,104
2105149,33,11
1503502,2,56
7153060,1,38
7037846,14,12
7153949,14,15
4028710,4,9
4026494,4,55
4326861,14,16
7150668,4,34
2004677,12,39
2105842,19,15
4060972,2,42
1507200,4,24
2016448,4,39
4030061,2,44
2223943,19,37
2226550,4,38
4109226,14,20
4071505,2,84
7107728,2,31
7212922,19,52
4065050,2,28
2209638,2,48
2005581,14,34
2300230,14,31
7015875,2,83
7154613,2,53
8102321,2,37
4071975,1,92
4060121,2,43
7210185,4,24
2018697,14,32
2218391,12,22
4503035,4,81
7225628,14,33
2215923,2,21
4082504,2,38
2215828,2,61
2208364,14,21
1516969,4,83
2310117,14,14
7202686,14,17
4077033,2,36
7224754,2,29
2223886,15,17
4022046,2,46
4000924,12,15
4065697,2,79
4505017,2,22
2225245,2,28
4508013,14,10
7117256,2,14
7153071,2,72
2208022,4,46
2016265,2,32
2230924,2,29
2010682,37,32
1518008,2,13
2010563,2,24
1504904,1,41
4105415,2,30
7208642,2,12
4082387,2,48
4024135,4,31
4063307,2,44
2236320,14,27
1508496,19,11
2007218,14,16
2010228,4,32
2235439,2,68
2203713,19,23
2229673,1,22
2221264,14,14
2214647,4,14
2227996,78,24
2017699,2,16
4506821,2,15
4083197,2,42
1508783,2,55
4021953,14,29
4121486,2,47
1502131,2,85
4077575,2,72
2004500,2,28
4300069,14,14
1511806,14,19
2010899,2,17
7223122,4,73
1503252,14,84
2223177,4,33
7152092,2,35
2222327,14,53
4508000,14,6
1513592,2,18
1542992,2,51
2216737,2,34
4083244,2,41
1512226,4,42
1520160,2,10
2001647,2,34
2221346,2,15
4023354,4,57
2219040,4,30
2224358,13,24
4063062,19,65
2200812,14,78
2104839,4,29
4028930,2,48
9009402,2,55
7151500,14,35
2219977,2,17
4022929,14,21
2216404,19,45
7153013,2,30
4334747,14,51
7212025,14,43
7055101,2,43
4064987,2,23
7206362,2,23
4065085,4,93
2200254,14,29
4020273,4,42
7151414,14,20
4027870,2,45
4024536,4,35
2200020,14,15
7206519,33,8
2205748,14,13
4120782,2,21
4115566,2,42
4086052,2,90
4027875,4,59
4080444,11,24
5900008,72,9
4078779,2,101
2206483,2,17
4031074,4,45
7151142,14,27
1502122,2,48
4023080,2,53
2212489,19,19
4026999,14,72
4063950,2,79
2101879,19,15
1504017,4,33
4510653,2,33
4506809,2,24
2227958,14,38
2005557,2,11
4083034,2,83
1508295,2,52
2202050,2,57
7204391,114,20
7154899,2,105
2207610,14,25
1508801,4,62
4507570,2,19
2217926,33,40
4511893,2,56
7154298,2,50
2001962,14,66
2018534,14,38
2004743,14,25
7153338,4,28
2004403,14,20
2101832,13,13
4028109,1,48
7104497,4,18
4027291,2,28
2002038,14,7
4068155,14,28
4077900,2,57
4123577,4,21
2003297,19,23
2009889,19,27
4086201,14,36
2310007,19,31
2239747,14,30
8101156,4,46
4510909,14,23
4513700,2,7
1506512,19,32
2203154,4,28
2012992,2,30
1515926,4,22
2019315,4,29
4070045,14,39
7029369,4,41
7150443,4,14
2020111,4,66
7224786,2,24
7224699,2,43
2236849,14,25
2100349,61,6
4070889,2,39
4029687,4,29
4500158,14,25
7151726,4,28
7116453,4,41
7214477,14,20
2104174,9,12
7219427,61,21
7206880,14,28
2105848,19,15
2236636,4,72
2017456,14,31
7023717,14,28
7053214,14,57
2230868,2,47
7207108,2,50
7226276,14,21
4075274,2,36
2104102,14,16
4030456,4,74
4024074,4,39
7115395,7,27
2236847,2,19
4020211,2,49
2200527,19,31
2206837,2,38
2201658,14,22
9011415,14,18
4072274,2,23
4024654,31,13
2226602,2,19
7207595,2,22
1513598,2,32
4030979,2,58
2203120,2,92
4025123,4,33
5000306,2,26
4105210,2,45
2226157,14,20
2013756,2,73
4071178,2,53
2231273,19,35
2216240,14,15
1506543,2,35
4078787,2,17
7151710,4,37
2006821,19,14
7155051,2,35
2005623,43,4
2015336,1,30
1516631,4,32
4026838,2,50
4062609,14,38
2000526,19,36
4113648,2,30
4081267,2,89
2219602,61,10
2019325,2,14
2223904,2,31
1543625,14,35
7152359,19,48
2211978,14,10
7204618,14,7
7219486,4,23
2010982,2,54
2202631,2,17
7152630,2,28
4020753,2,69
2221938,2,70
1515093,14,35
4030114,4,21
2235643,2,35
7153921,14,18
2235795,2,17
7205195,2,21
1514263,2,38
1503312,2,63
7221938,1,22
2241596,2,28
2240294,4,21
7206435,19,21
2204345,2,20
4114985,14,22
1505964,14,56
1504979,4,43
2105114,14,34
7153167,4,107
2007300,1,38
2201886,14,43
1501691,11,21
7221738,2,29
4114099,2,12
2007740,2,34
2210825,11,26
7051604,4,24
1501839,14,24
7200357,14,19
9007657,15,28
7201668,2,91
4024277,14,17
2232897,2,11
1542697,2,55
4020833,1,28
2223023,14,15
4080824,2,110
4022307,4,36
4060521,4,74
7105768,2,61
2217219,14,26
2015758,19,35
2007384,4,50
7150276,2,21
4072140,2,103
2001423,2,27
7214478,14,20
7115800,14,27
2205022,14,27
2218516,2,26
7054719,4,16
4061628,2,27
2237774,4,38
2016369,2,32
2210988,14,18
2241768,2,31
1516195,14,26
7151317,4,19
2006883,14,19
7036492,15,18
2231019,14,16
2012248,4,36
4302030,63,15
4511296,14,24
2003427,12,26
1507954,4,26
7150760,2,50
4020659,2,38
4022286,19,59
7151542,2,44
4121002,14,38
2105121,2,62
7225637,2,51
7112233,14,26
4513345,2,27
2238245,14,16
4509389,4,28
8100577,14,15
2005693,14,18
4507558,14,21
1507336,4,31
2101303,4,30
4512498,2,22
4029138,2,44
2224625,14,53
7109535,2,18
4020606,2,50
2004864,62,19
7105119,82,12
4101113,14,18
4027400,4,28
1504925,14,37
7111706,4,51
4109971,5,19
4022692,2,68
7151637,14,22
7053223,2,29
7153812,2,66
7152284,2,36
2212295,14,31
4030593,1,50
1500039,14,21
4021601,2,30
7101362,2,45
4022032,14,12
2226452,7,27
1516780,4,54
4026719,2,76
1504299,33,34
4103804,14,5
2102303,14,14
1513950,14,34
2219518,2,31
7207674,2,22
1518432,19,13
4060452,2,31
2014447,14,34
4024154,4,34
4512802,2,32
7218375,2,36
4024157,4,52
4029472,4,42
1505071,2,15
2208907,19,40
4062632,14,24
7154767,2,41
1518467,2,47
7213185,4,22
4066751,2,51
7219471,2,13
7051153,29,10
2100229,2,20
2014179,2,26
7150848,14,73
4068628,2,93
2006947,14,28
4102976,14,19
2105024,14,19
2226952,2,37
4083249,2,30
4072983,2,44
7112833,2,34
1501776,4,25
1512048,2,43
2203950,14,38
2235397,2,60
4508154,4,25
4027595,2,16
1515902,2,29
2015011,14,26
7217221,14,27
2104852,4,36
2228569,2,38
2007736,14,25
7150337,2,34
4513393,4,30
2012174,14,28
4077541,62,18
2203621,2,48
7109314,14,24
2014742,14,11
7204194,4,35
2103262,18,8
2206414,14,48
2218474,2,28
4327392,2,29
4026516,4,36
7215663,14,18
4107584,2,45
4023906,4,61
4060210,2,21
2238728,2,52
1511946,4,33
4073558,2,21
1504385,36,5
1504086,2,49
4078141,4,74
2233903,2,31
7200646,2,49
2211278,2,32
2017425,14,32
2005861,14,9
1502639,2,66
4303925,2,20
4083387,4,44
4026182,2,43
2004523,19,29
7000625,2,58
2005782,4,39
1502939,2,29
7215763,4,33
4024504,14,37
4021076,4,44
7111004,13,25
4061473,2,77
4028440,14,52
7116752,2,98
4111947,2,32
4085828,2,24
1520514,7,26
4030413,14,77
7204088,14,15
2006634,14,15
2201857,14,22
7151883,14,85
7150804,14,18
1503536,7,53
7208832,14,13
2010450,62,8
4023726,4,59
7100636,18,4
4030767,19,30
2207775,15,10
2016646,14,12
4110676,19,28
7100488,19,26
2212529,14,20
2200363,14,30
2203730,2,15
4022680,14,23
2217205,2,63
4105319,176,10
4028189,4,45
8102640,2,31
2241160,2,15
7154368,2,46
1504050,4,22
7017480,14,60
4111146,19,65
4107430,4,25
2235745,4,40
1501791,14,26
2222064,14,25
2103496,4,45
7032016,159,21
4329095,131,6
2202604,2,20
8102507,2,37
2233444,14,35
2012265,2,35
4021944,19,26
7150169,2,21
2238256,14,63
2009805,2,45
2230945,2,19
7053272,14,32
2300012,2,35
1542655,2,27
7113928,2,23
7150099,14,33
7151326,4,39
4025408,76,13
2105047,2,41
2010342,14,20
7154085,14,16
2231703,14,12
2100524,15,21
7054659,4,33
2222634,14,38
4101509,2,30
7152125,19,18
4028030,2,72
4062000,86,34
4067474,2,82
2239873,2,21
1507817,2,97
4505914,14,9
8101867,14,23
4077175,2,52
7152393,33,21
2237176,4,25
7205626,5,28
4327508,14,54
2235733,14,39
1520634,2,45
4025050,14,26
4020231,2,27
7226275,13,33
2215559,2,65
7205284,2,17
1512086,2,37
4513217,2,29
2300008,14,14
2103052,2,16
7220700,2,25
1508859,2,19
2216337,14,10
4026416,14,26
7214505,14,22
7205503,14,26
7202707,2,29
7204265,2,18
1504993,4,41
4511848,2,10
2240701,4,10
1543115,14,17
2014741,2,23
4023611,4,30
4020963,19,20
7153322,14,18
2234662,14,22
4510928,2,34
2202924,18,4
7032580,19,12
2011642,4,18
4073892,2,81
2232898,2,22
7153552,2,45
4063364,14,46
4064878,1,94
7152397,2,98
2216894,19,20
4024896,2,85
4335268,14,34
7223502,1,44
4023044,2,34
9013391,114,6
7150326,2,22
4024251,4,34
2239306,2,23
7154006,2,82
1529193,2,49
4503587,2,54
4024231,2,39
1504291,2,55
4079576,2,50
4107223,4,33
7118163,2,21
2234898,2,31
4030583,2,26
2213250,14,33
2003044,2,40
4513189,2,45
4062003,4,20
1507002,1,18
4079281,2,31
2220789,61,5
7050146,14,7
4120419,33,16
2236237,29,14
4023175,14,48
1516340,19,36
4504367,14,25
2235292,2,30
4024935,96,31
7053264,2,42
4075083,2,43
4074710,2,95
4075391,2,91
4082230,2,39
4501704,14,13
1542702,2,54
4029241,4,31
7224787,2,21
4027887,2,71
7212088,14,46
7101854,4,35
2013648,14,24
7224646,14,17
1502040,11,50
2102809,14,25
4500369,2,18
2104966,2,16
1506699,2,33
1518934,2,30
4067686,2,50
7207729,2,43
4070474,19,45
2232072,2,47
2236933,2,49
2105562,14,16
2102854,4,29
4026677,2,22
7200952,2,18
2213295,2,43
4030715,2,15
4508012,14,10
7201799,4,23
4105180,14,66
1508940,2,74
4022432,2,23
1507539,14,34
4082925,2,53
8101083,2,48
7213457,2,58
7214756,2,46
2239928,1,32
2221472,62,27
1505805,4,31
4026496,4,27
4329189,14,22
2221586,14,37
7152686,2,35
2213439,4,34
4116828,14,23
2237049,2,24
2311084,14,11
2218326,14,13
1508286,2,52
7214501,14,24
4510944,14,26
4504864,2,26
2204075,2,26
7052926,14,11
4060534,2,96
7207560,33,11
2018728,1,23
7207305,2,17
4503323,4,28
2226042,4,33
7202969,2,19
2201484,2,38
1508300,2,44
4068332,14,58
7152914,2,24
2219243,14,20
4069335,14,75
4026035,2,29
7154561,2,90
2223210,9,29
2005314,4,48
1503513,19,24
2001722,2,52
4062528,14,16
1504610,4,49
2004727,14,30
7018098,2,64
4500433,2,14
4122417,96,29
1506974,4,24
2223357,14,19
4020158,2,29
4510937,14,26
2218919,4,40
2212632,2,39
2239365,7,45
7210010,2,46
2015769,14,55
4021490,2,31
4028350,4,15
4500215,14,12
4029617,14,37
2004532,4,40
2218689,2,20
1507251,2,37
1513282,14,17
7104548,1,34
4023985,4,24
7054159,2,26
2015958,1,58
2222766,2,83
2105852,62,20
7154920,14,58
4030071,14,21
1519923,4,30
7213282,14,8
2212131,2,33
4308011,2,21
4064249,14,19
7209078,2,34
4070390,2,58
7220432,14,30
4075004,2,95
7112232,14,29
7054626,154,19
7223715,14,31
2216310,2,27
7154449,2,53
4075273,11,88
2105558,2,24
7203647,2,37
2223800,2,56
2230673,2,17
2239884,4,41
4071003,4,92
2203344,14,29
4503728,4,38
1100275,14,24
4342627,19,35
2010289,2,26
4030069,14,27
4080409,2,51
4021791,2,44
2020461,4,20
2105611,33,20
2208250,2,18
3500033,2,14
4077573,2,66
2235621,2,12
4023806,14,19
7219670,2,27
4071734,14,72
4060725,2,88
7053818,19,30
7154633,14,64
1504044,19,23
2217140,2,23
2227653,14,16
4025250,2,86
2016032,2,21
4026574,2,50
2016654,2,33
4076188,1,21
7111005,13,48
2229629,1,31
2206726,2,23
2017086,2,52
4333003,4,62
2216373,15,11
7223236,2,27
2014266,4,25
4103909,62,10
2019296,88,8
2210282,14,14
1542881,2,36
2010590,14,14
2003687,31,7
4123301,4,45
1100404,1,25
2228928,2,47
7220415,14,15
4080410,11,26
2217051,14,36
7200918,4,60
2218821,14,22
8102726,33,30
7211947,2,103
4026840,14,10
1502250,4,33
4503907,14,26
4511521,2,33
7029334,14,9
4022939,4,37
7219096,19,15
2010277,19,33
2019590,19,22
2226497,2,14
2008190,2,28
4301453,62,17
4084640,2,40
7116634,14,18
4063344,2,36
7218935,14,32
1506890,14,41
8101268,56,15
2201044,4,21
1505410,4,90
2201932,14,19
1516413,14,20
4114360,2,40
1519348,4,36
2011617,2,30
7111934,13,14
4022981,2,13
7150744,4,21
2201315,14,12
2014284,14,23
1520682,2,50
4501700,4,31
7153848,19,32
2224825,4,42
4507669,2,23
1518358,14,34
7117264,2,29
1504576,2,27
2004277,4,38
7151144,4,25
4023907,4,28
2226797,33,6
4066598,19,40
2241205,14,23
2001231,2,13
4024358,2,63
4020867,2,85
7109267,2,33
7152815,2,50
4071095,4,46
4113696,2,14
2006080,15,15
4063574,14,34
7036303,2,50
1517982,4,44
4065262,2,33
2212078,14,13
4028396,2,46
2105867,92,22
7208662,19,23
4501735,14,16
2241302,2,26
4069613,2,63
2232098,4,54
4124310,2,25
2211074,4,58
2005607,62,12
2206066,2,12
4022767,4,36
2231857,4,20
4321582,4,41
2213052,2,19
8100528,2,15
4028227,4,25
2201826,12,42
4114045,4,25
4107915,14,41
2238286,14,17
2203981,14,22
4028223,2,43
7214764,1,31
4114923,2,35
4077968,14,53
4029955,2,44
2001257,2,62
4021228,4,34
4504099,14,19
2017467,2,41
7105760,4,64
7039954,2,52
2215016,2,68
1504227,4,30
4020777,14,11
7225631,2,50
2216119,2,45
4060578,2,88
4070532,2,98
2224262,2,69
2215429,14,44
2227312,2,27
4025922,13,10
1503130,2,62
2214486,14,21
2102175,2,72
7151862,14,24
7025864,2,33
1508878,2,30
7212125,14,26
7219797,2,17
4021918,14,12
2100386,14,20
4321804,14,17
4124940,4,52
2210389,2,65
7104492,2,25
4023452,4,60
7004926,14,81
7225381,14,52
2101097,19,16
4076640,1,31
2216194,19,34
2008869,14,10
4103906,4,24
4027991,2,49
